Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2019;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
21.12.2018;16 - 17;536,86;533,79;533,79;533,79;533,79;660,26;533,79;533,79;533,79;533,79;533,79;533,79;533,79;533,79;660,26;660,26;660,26
21.12.2018;17 - 18;541,21;538,54;538,54;538,54;538,54;653,53;538,54;538,54;538,54;538,54;538,54;538,54;538,54;538,54;653,53;653,53;653,53
21.12.2018;18 - 19;536,46;533,49;533,49;533,49;533,49;634,73;533,49;533,49;533,49;533,49;533,49;533,49;533,49;533,49;634,73;634,73;634,73
21.12.2018;19 - 20;522,41;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;588,91;588,91
21.12.2018;20 - 21;515,09;514,89;514,89;514,89;514,89;514,89;514,89;514,89;514,89;514,89;514,89;514,89;514,89;514,89;514,89;514,89;514,89
21.12.2018;21 - 22;508,95;508,95;508,95;508,95;508,95;508,95;508,95;508,95;508,95;508,95;508,95;508,95;508,95;508,95;508,95;508,95;508,95
21.12.2018;22 - 23;495,49;495,49;495,49;495,49;495,49;495,49;495,49;495,49;495,49;495,49;495,49;495,49;495,49;495,49;495,49;495,49;495,49
21.12.2018;23 - 00;485;485;485;485;485;485;485;485;485;485;485;485;485;485;485;485;485
22.12.2018;00 - 01;480,69;460,12;460,12;460,12;460,12;460,12;460,12;460,12;495,59;495,59;495,59;480,49;480,49;480,49;460,12;460,12;457,84
22.12.2018;01 - 02;474,03;452,08;452,08;452,08;452,08;452,08;452,08;452,08;481,08;481,08;481,08;478,4;478,4;478,4;452,08;452,08;444,73
22.12.2018;02 - 03;469,16;450,29;450,29;450,29;450,29;450,29;450,29;450,29;477,61;477,61;477,61;477,61;477,61;477,61;450,29;450,29;443,83
22.12.2018;03 - 04;462,91;449,99;449,99;449,99;449,99;449,99;449,99;449,99;472,44;472,44;472,44;472,44;472,44;472,44;449,99;449,99;443,73
22.12.2018;04 - 05;466,28;462,31;462,31;462,31;462,31;462,31;462,31;462,31;471,25;471,25;471,25;471,25;471,25;471,25;462,31;462,31;457,34
22.12.2018;05 - 06;474,43;475,82;475,82;475,82;475,82;475,82;475,82;475,82;475,82;475,82;475,82;475,82;475,82;475,82;475,82;475,82;475,82
22.12.2018;06 - 07;480,89;480,98;480,98;480,98;480,98;480,98;480,98;480,98;480,98;480,98;480,98;480,98;480,98;480,98;480,98;480,98;480,98
22.12.2018;07 - 08;491,12;491,12;491,12;491,12;491,12;491,12;491,12;491,12;491,12;491,12;491,12;491,12;491,12;491,12;491,12;491,12;491,12
22.12.2018;08 - 09;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56
22.12.2018;09 - 10;511,78;511,78;511,78;511,78;511,78;511,78;511,78;511,78;511,78;511,78;511,78;511,78;511,78;511,78;511,78;511,78;511,78
22.12.2018;10 - 11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11;522,11
22.12.2018;11 - 12;527,28;527,28;527,28;527,28;527,28;527,28;527,28;527,28;527,28;527,28;527,28;527,28;527,28;527,28;527,28;527,28;527,28
22.12.2018;12 - 13;526,38;526,38;526,38;526,38;526,38;526,38;526,38;526,38;526,38;526,38;526,38;526,38;526,38;526,38;526,38;526,38;526,38
22.12.2018;13 - 14;527,77;527,77;527,77;527,77;527,77;527,77;527,77;527,77;527,77;527,77;527,77;527,77;527,77;527,77;527,77;527,77;527,77
22.12.2018;14 - 15;525,79;525,79;525,79;525,79;525,79;525,79;525,79;525,79;525,79;525,79;525,79;525,79;525,79;525,79;525,79;525,79;525,79
22.12.2018;15 - 16;534,23;534,23;534,23;534,23;534,23;534,23;534,23;534,23;534,23;534,23;534,23;534,23;534,23;534,23;534,23;534,23;534,23
22.12.2018;16 - 17;546,75;546,75;546,75;546,75;546,75;546,75;546,75;546,75;546,75;546,75;546,75;546,75;546,75;546,75;546,75;546,75;546,75
22.12.2018;17 - 18;561,45;561,45;561,45;561,45;561,45;561,45;561,45;561,45;561,45;561,45;561,45;561,45;561,45;561,45;561,45;561,45;561,45
22.12.2018;18 - 19;566,91;566,91;566,91;566,91;566,91;566,91;566,91;566,91;566,91;566,91;566,91;566,91;566,91;566,91;566,91;566,91;566,91
22.12.2018;19 - 20;551,51;549,23;549,23;549,23;549,23;549,23;580,12;568,7;549,23;549,23;549,23;549,23;549,23;549,23;549,23;549,23;549,23
22.12.2018;20 - 21;526,98;527,18;527,18;527,18;527,18;527,18;515,75;527,18;527,18;527,18;527,18;527,18;527,18;527,18;527,18;527,18;527,18
22.12.2018;21 - 22;517,04;517,24;517,24;517,24;517,24;517,24;497,77;517,24;517,24;517,24;517,24;517,24;517,24;517,24;517,24;517,24;517,24
22.12.2018;22 - 23;507,51;507,51;507,51;507,51;507,51;507,51;507,51;507,51;507,51;507,51;507,51;507,51;507,51;507,51;507,51;507,51;507,51
22.12.2018;23 - 00;501,35;501,35;501,35;501,35;501,35;501,35;501,35;501,35;501,35;501,35;501,35;501,35;501,35;501,35;501,35;501,35;501,35
23.12.2018;00 - 01;513,48;513,48;513,48;513,48;513,48;513,48;513,48;513,48;513,48;513,48;513,48;513,48;513,48;513,48;513,48;513,48;464,42
23.12.2018;01 - 02;506,9;506,9;506,9;506,9;506,9;506,9;506,9;506,9;506,9;506,9;506,9;506,9;506,9;506,9;506,9;506,9;458,83
23.12.2018;02 - 03;506;506;506;506;506;506;506;506;506;506;506;506;506;506;506;506;425,83
23.12.2018;03 - 04;500,02;500,02;500,02;500,02;500,02;500,02;500,02;500,02;500,02;500,02;500,02;500,02;500,02;500,02;500,02;500,02;452,15
23.12.2018;04 - 05;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;459,03
23.12.2018;05 - 06;503,21;503,21;503,21;503,21;503,21;503,21;503,21;503,21;503,21;503,21;503,21;503,21;503,21;503,21;503,21;503,21;444,37
23.12.2018;06 - 07;507,4;507,4;507,4;507,4;507,4;507,4;507,4;507,4;507,4;507,4;507,4;507,4;507,4;507,4;507,4;507,4;507,4
23.12.2018;07 - 08;512,29;512,29;512,29;512,29;512,29;512,29;512,29;512,29;512,29;512,29;512,29;512,29;512,29;512,29;512,29;512,29;512,29
23.12.2018;08 - 09;514,68;514,68;514,68;514,68;514,68;514,68;514,68;514,68;514,68;514,68;514,68;514,68;514,68;514,68;514,68;514,68;514,68
23.12.2018;09 - 10;520,76;520,76;520,76;520,76;520,76;520,76;520,76;520,76;520,76;520,76;520,76;520,76;520,76;520,76;520,76;520,76;520,76
23.12.2018;10 - 11;526,55;526,55;526,55;526,55;526,55;526,55;526,55;526,55;526,55;526,55;526,55;526,55;526,55;526,55;526,55;526,55;526,55
23.12.2018;11 - 12;528,54;528,54;528,54;528,54;528,54;528,54;528,54;528,54;528,54;528,54;528,54;528,54;528,54;528,54;528,54;528,54;528,54
23.12.2018;12 - 13;529,64;529,64;529,64;529,64;529,64;529,64;529,64;529,64;529,64;529,64;529,64;529,64;529,64;529,64;529,64;529,64;529,64
23.12.2018;13 - 14;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84
23.12.2018;14 - 15;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84;527,84
23.12.2018;15 - 16;536,02;536,02;536,02;536,02;536,02;536,02;514,58;536,02;536,02;536,02;536,02;536,02;536,02;536,02;536,02;536,02;536,02
23.12.2018;16 - 17;558,36;558,36;558,36;558,36;558,36;558,36;558,36;558,36;558,36;558,36;558,36;558,36;558,36;558,36;558,36;558,36;558,36
23.12.2018;17 - 18;610,32;610,32;610,32;610,32;610,32;610,32;631,86;631,86;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32
23.12.2018;18 - 19;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32;610,32
23.12.2018;19 - 20;572,62;572,62;572,62;572,62;572,62;572,62;572,62;572,62;572,62;572,62;572,62;572,62;572,62;572,62;572,62;572,62;572,62
23.12.2018;20 - 21;554,57;554,57;554,57;554,57;554,57;554,57;554,57;554,57;554,57;554,57;554,57;554,57;554,57;554,57;554,57;554,57;554,57
23.12.2018;21 - 22;538,42;538,42;538,42;538,42;538,42;538,42;538,42;538,42;538,42;538,42;538,42;538,42;538,42;538,42;538,42;538,42;538,42
23.12.2018;22 - 23;537,12;537,12;537,12;537,12;537,12;537,12;537,12;537,12;537,12;537,12;537,12;537,12;537,12;537,12;537,12;537,12;537,12
23.12.2018;23 - 00;521,76;521,76;521,76;521,76;521,76;521,76;521,76;521,76;521,76;521,76;521,76;521,76;521,76;521,76;521,76;521,76;521,76
24.12.2018;00 - 01;509,5;511,49;511,49;511,49;511,49;511,49;428,92;511,49;511,49;511,49;511,49;511,49;511,49;511,49;511,49;511,49;459,63
24.12.2018;01 - 02;500,52;501,72;501,72;501,72;501,72;501,72;398,2;501,72;501,72;501,72;501,72;501,72;501,72;501,72;501,72;501,72;501,72
24.12.2018;02 - 03;488,45;489,65;489,65;489,65;489,65;489,65;418,05;489,65;489,65;489,65;489,65;489,65;489,65;489,65;489,65;489,65;489,65
24.12.2018;03 - 04;486,66;486,26;486,26;486,26;486,26;486,26;486,26;486,26;486,26;486,26;486,26;486,26;486,26;486,26;486,26;486,26;486,26
24.12.2018;04 - 05;483,87;482,97;482,97;482,97;482,97;482,97;482,97;482,97;482,97;482,97;482,97;482,97;482,97;482,97;482,97;482,97;459,63
24.12.2018;05 - 06;496,63;495,73;495,73;495,73;495,73;495,73;495,73;495,73;495,73;495,73;495,73;495,73;495,73;495,73;495,73;495,73;495,73
24.12.2018;06 - 07;499,12;498,82;498,82;498,82;498,82;498,82;498,82;498,82;498,82;498,82;498,82;498,82;498,82;498,82;498,82;498,82;498,82
24.12.2018;07 - 08;504,11;504,21;504,21;504,21;504,21;504,21;498,53;504,21;504,21;504,21;504,21;504,21;504,21;504,21;504,21;504,21;504,21
24.12.2018;08 - 09;521,86;521,86;521,86;521,86;521,86;521,86;527,55;521,86;521,86;521,86;521,86;521,86;521,86;521,86;521,86;521,86;521,86
24.12.2018;09 - 10;531,14;532,43;532,43;532,43;532,43;532,43;532,43;532,43;532,43;532,43;532,43;532,43;532,43;532,43;532,43;532,43;532,43
24.12.2018;10 - 11;529,94;529,54;529,54;529,54;529,54;529,54;529,54;529,54;529,54;529,54;529,54;529,54;529,54;529,54;529,54;529,54;529,54
24.12.2018;11 - 12;527,35;527,35;527,35;527,35;527,35;527,35;527,35;527,35;527,35;527,35;527,35;527,35;527,35;527,35;527,35;527,35;527,35
24.12.2018;12 - 13;528,84;528,24;528,24;528,24;528,24;528,24;528,24;528,24;528,24;528,24;528,24;528,24;528,24;528,24;528,24;528,24;528,24
24.12.2018;13 - 14;523,16;523,16;523,16;523,16;523,16;523,16;523,16;523,16;523,16;523,16;523,16;523,16;523,16;523,16;523,16;523,16;523,16
24.12.2018;14 - 15;522,96;522,96;522,96;522,96;522,96;522,96;522,96;522,96;522,96;522,96;522,96;522,96;522,96;522,96;522,96;522,96;522,96
24.12.2018;15 - 16;527,45;527,55;527,55;527,55;527,55;527,55;527,55;527,55;527,55;527,55;527,55;527,55;527,55;527,55;527,55;527,55;527,55
24.12.2018;16 - 17;531,14;530,94;530,94;530,94;530,94;530,94;530,94;530,94;530,94;530,94;530,94;530,94;530,94;530,94;530,94;530,94;530,94
24.12.2018;17 - 18;524,65;524,65;524,65;524,65;524,65;524,65;524,65;524,65;524,65;524,65;524,65;524,65;524,65;524,65;524,65;524,65;524,65
24.12.2018;18 - 19;511,39;511,69;511,69;511,69;511,69;511,69;511,69;511,69;511,69;511,69;511,69;511,69;511,69;511,69;511,69;511,69;511,69
24.12.2018;19 - 20;505,81;506;506;506;506;506;506;506;506;506;506;506;506;506;506;506;506
24.12.2018;20 - 21;497,23;496,23;496,23;496,23;496,23;496,23;496,23;496,23;499,22;499,22;499,22;496,23;496,23;496,23;496,23;496,23;496,23
24.12.2018;21 - 22;489,55;483,97;483,97;483,97;483,97;483,97;483,97;483,97;499,12;499,12;499,12;483,97;483,97;483,97;483,97;483,97;483,97
24.12.2018;22 - 23;488,85;482,47;482,47;482,47;482,47;482,47;482,47;482,47;500,22;500,22;500,22;482,47;482,47;482,47;482,47;482,47;437,49
24.12.2018;23 - 00;479,68;462,72;462,72;462,72;462,72;462,72;317,92;317,92;500,62;500,62;500,62;462,72;462,72;462,72;462,72;462,72;417,95
25.12.2018;00 - 01;478,88;433,6;433,6;433,6;433,6;433,6;237,25;237,25;504,11;504,11;504,11;453,65;453,65;453,65;433,6;433,6;379,85
25.12.2018;01 - 02;470,9;411,57;411,57;411,57;411,57;411,57;0,9;0,9;502,51;502,51;502,51;444,77;444,77;444,77;411,57;411,57;379,35
25.12.2018;02 - 03;459,13;379,25;379,25;379,25;379,25;379,25;-0,4;-0,4;500,92;500,92;500,92;443,88;443,88;443,88;379,25;379,25;379,25
25.12.2018;03 - 04;454,85;351,13;351,13;351,13;351,13;351,13;79,18;79,18;493,04;493,04;493,04;434,7;434,7;434,7;351,13;351,13;351,13
25.12.2018;04 - 05;449,46;349,84;349,84;349,84;349,84;349,84;124,46;124,46;490,55;490,55;490,55;424,23;424,23;424,23;349,84;349,84;349,84
25.12.2018;05 - 06;467,81;428,72;428,72;428,72;428,72;428,72;7,18;7,18;494,84;494,84;494,84;432,21;432,21;432,21;428,72;428,72;428,72
25.12.2018;06 - 07;468,51;455,54;455,54;455,54;455,54;455,54;-72,8;-72,8;505,9;505,9;505,9;455,54;455,54;455,54;455,54;455,54;455,54
25.12.2018;07 - 08;472,3;463,32;463,32;463,32;463,32;463,32;-56,64;-56,64;505,11;505,11;505,11;463,32;463,32;463,32;463,32;463,32;463,32
25.12.2018;08 - 09;473,69;463,72;463,72;463,72;463,72;463,72;202,84;202,84;494,24;494,24;494,24;463,72;463,72;463,72;463,72;463,72;463,72
25.12.2018;09 - 10;476,98;461,83;461,83;461,83;461,83;461,83;247,82;247,82;499,82;499,82;499,82;461,83;461,83;461,83;461,83;461,83;461,83
25.12.2018;10 - 11;471;404,58;404,58;404,58;404,58;404,58;148,89;148,89;508;508;508;457,14;457,14;457,14;404,58;404,58;404,58
25.12.2018;11 - 12;473,79;421,44;421,44;421,44;421,44;421,44;246,12;246,12;507,9;507,9;507,9;459,33;459,33;459,33;421,44;421,44;421,44
25.12.2018;12 - 13;476,98;466,31;466,31;466,31;466,31;466,31;264,17;287,21;500,22;500,22;500,22;466,31;466,31;466,31;466,31;466,31;466,31
25.12.2018;13 - 14;477,28;458,74;458,74;458,74;458,74;458,74;57,94;57,94;507,7;507,7;507,7;464,12;464,12;464,12;458,74;458,74;458,74
25.12.2018;14 - 15;474,09;461,73;461,73;461,73;461,73;461,73;38,99;38,99;498,92;498,92;498,92;467,21;467,21;467,21;461,73;461,73;461,73
25.12.2018;15 - 16;476,19;468,71;468,71;468,71;468,71;468,71;179,41;287,21;492,84;492,84;492,84;474,99;474,99;474,99;468,71;468,71;468,71
25.12.2018;16 - 17;479,18;465,42;465,42;465,42;465,42;465,42;253,3;288,7;500,42;500,42;500,42;475,19;475,19;475,19;465,42;465,42;465,42
25.12.2018;17 - 18;480,08;461,33;461,33;461,33;461,33;461,33;294,09;461,33;507,1;507,1;507,1;474,89;474,89;474,89;461,33;461,33;461,33
25.12.2018;18 - 19;479,58;451,36;451,36;451,36;451,36;451,36;416,75;441,98;505,31;505,31;505,31;474,79;474,79;474,79;451,36;451,36;451,36
25.12.2018;19 - 20;475,99;426,22;426,22;426,22;426,22;426,22;422,83;422,83;506,5;506,5;506,5;474,79;474,79;474,79;426,22;426,22;426,22
25.12.2018;20 - 21;476,79;424,13;424,13;424,13;424,13;424,13;424,13;424,13;504,51;504,51;504,51;465,12;465,12;465,12;424,13;424,13;424,13
25.12.2018;21 - 22;467,91;385,74;385,74;385,74;385,74;385,74;361,3;361,3;505,01;505,01;505,01;464,32;464,32;464,32;385,74;385,74;385,74
25.12.2018;22 - 23;468,91;398,3;398,3;398,3;398,3;398,3;398,3;398,3;500,92;500,92;500,92;469,7;469,7;469,7;398,3;398,3;398,3
25.12.2018;23 - 00;462,52;273,25;273,25;273,25;273,25;273,25;273,25;273,25;499,22;499,22;499,22;463,22;463,22;463,22;273,25;273,25;273,25
26.12.2018;00 - 01;457,64;249,71;249,71;249,71;249,71;249,71;249,71;249,71;497,63;497,63;497,63;454,45;454,45;454,45;249,71;249,71;249,71
26.12.2018;01 - 02;448,76;245,02;245,02;245,02;245,02;245,02;245,02;245,02;495,03;495,03;495,03;450,66;450,66;450,66;245,02;245,02;245,02
26.12.2018;02 - 03;444,57;216,5;216,5;216,5;216,5;216,5;216,5;216,5;493,54;493,54;493,54;446,97;446,97;446,97;216,5;216,5;216,5
26.12.2018;03 - 04;444,47;236,15;236,15;236,15;236,15;236,15;236,15;236,15;494,44;494,44;494,44;443,88;443,88;443,88;236,15;236,15;236,15
26.12.2018;04 - 05;444,87;209,32;209,32;209,32;209,32;209,32;209,32;209,32;496,23;496,23;496,23;447,27;447,27;447,27;209,32;209,32;209,32
26.12.2018;05 - 06;455,34;284,32;284,32;284,32;284,32;284,32;284,32;284,32;493,34;493,34;493,34;454,55;454,55;454,55;284,32;284,32;284,32
26.12.2018;06 - 07;468,51;356,02;356,02;356,02;356,02;356,02;289,1;289,1;506,7;506,7;506,7;458,74;458,74;458,74;356,02;356,02;356,02
26.12.2018;07 - 08;480,67;463,52;463,52;463,52;463,52;463,52;463,52;463,52;507,2;507,2;507,2;466,41;466,41;466,41;463,52;463,52;463,52
26.12.2018;08 - 09;496,13;492,14;492,14;492,14;492,14;492,14;492,14;492,14;507,8;507,8;507,8;492,14;492,14;492,14;492,14;492,14;492,14
26.12.2018;09 - 10;507,5;508,3;508,3;508,3;508,3;508,3;509,59;509,59;509,59;509,59;509,59;508,3;508,3;508,3;508,3;508,3;508,3
26.12.2018;10 - 11;508,7;507,1;507,1;507,1;507,1;507,1;516,77;516,77;516,77;516,77;516,77;507,1;507,1;507,1;507,1;507,1;507,1
26.12.2018;11 - 12;512,09;510,49;510,49;510,49;510,49;510,49;519,17;519,17;519,17;519,17;519,17;510,49;510,49;510,49;510,49;510,49;510,49
26.12.2018;12 - 13;515,58;515,98;515,98;515,98;515,98;515,98;516,38;516,38;516,38;516,38;516,38;515,98;515,98;515,98;515,98;515,98;515,98
26.12.2018;13 - 14;516,08;516,68;516,68;516,68;516,68;516,68;516,68;516,68;516,68;516,68;516,68;516,68;516,68;516,68;516,68;516,68;516,68
26.12.2018;14 - 15;510,99;511,89;511,89;511,89;511,89;511,89;511,89;511,89;511,89;511,89;511,89;511,89;511,89;511,89;511,89;511,89;511,89
26.12.2018;15 - 16;516,68;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77
26.12.2018;16 - 17;523,56;524,35;524,35;524,35;524,35;524,35;524,35;524,35;524,35;524,35;524,35;524,35;524,35;524,35;524,35;524,35;524,35
26.12.2018;17 - 18;523,56;523,86;523,86;523,86;523,86;523,86;523,86;523,86;523,86;523,86;523,86;523,86;523,86;523,86;523,86;523,86;523,86
26.12.2018;18 - 19;521,36;522,16;522,16;522,16;522,16;522,16;522,16;522,16;522,16;522,16;522,16;522,16;522,16;522,16;522,16;522,16;522,16
26.12.2018;19 - 20;512,19;508,5;508,5;508,5;508,5;508,5;518,77;518,77;518,77;518,77;518,77;508,5;508,5;508,5;508,5;508,5;508,5
26.12.2018;20 - 21;507,5;500,92;500,92;500,92;500,92;500,92;513,98;513,98;513,98;513,98;513,98;500,92;500,92;500,92;500,92;500,92;500,92
26.12.2018;21 - 22;502,81;495,93;495,93;495,93;495,93;495,93;495,93;495,93;510,39;510,39;510,39;495,93;495,93;495,93;495,93;495,93;495,93
26.12.2018;22 - 23;496,83;490,75;490,75;490,75;490,75;490,75;490,75;490,75;507,7;507,7;507,7;490,75;490,75;490,75;490,75;490,75;490,75
26.12.2018;23 - 00;489,65;478,98;478,98;478,98;478,98;478,98;478,98;478,98;504,31;504,31;504,31;478,98;478,98;478,98;478,98;478,98;478,98
27.12.2018;00 - 01;489,45;472,8;472,8;472,8;472,8;472,8;472,8;472,8;507,7;507,7;507,7;472,8;472,8;472,8;472,8;472,8;472,8
27.12.2018;01 - 02;485,96;469,7;469,7;469,7;469,7;469,7;469,7;469,7;503,11;503,11;503,11;469,7;469,7;469,7;469,7;469,7;469,7
