Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 19-10-2021;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;AT;BE;DE-LU;FR;NL
05.09.2021;06 - 07;735,35;504,88;504,88;504,88;942,45;504,88;965,61;965,61;937,61;937,61;937,61;504,88;504,88;504,88;942,45;942,45;942,45;;;;;
05.09.2021;07 - 08;761,49;513,32;513,32;678,01;955,11;678,01;956,03;956,03;947,18;947,18;947,18;513,32;513,32;513,32;955,11;955,11;955,11;;;;;
05.09.2021;08 - 09;835,91;519,39;519,39;739,15;961,8;739,15;961,8;961,8;949,86;949,86;949,86;519,39;519,39;519,39;961,8;961,8;961,8;;;;;
05.09.2021;09 - 10;879,35;530,92;530,92;854,03;947,39;854,03;947,39;947,39;952,12;952,12;952,12;530,92;530,92;530,92;947,39;947,39;947,39;;;;;
05.09.2021;10 - 11;866,07;549,25;549,25;874,41;912,8;873,89;912,8;912,8;937,3;937,3;937,3;549,25;549,25;549,25;912,8;912,8;912,8;;;;;
05.09.2021;11 - 12;776,42;536,58;536,58;864,73;864,73;841,26;864,73;864,73;904,36;904,36;904,36;536,58;536,58;536,58;864,73;864,73;864,73;;;;;
05.09.2021;12 - 13;741,01;529,59;529,59;838,59;838,59;838,59;838,59;838,59;883,67;883,67;883,67;529,59;529,59;529,59;875,95;875,95;875,95;;;;;
05.09.2021;13 - 14;689,13;525,47;525,47;675,85;675,85;675,85;675,85;675,85;888,82;888,82;888,82;525,47;525,47;525,47;906,32;906,32;906,32;;;;;
05.09.2021;14 - 15;709,51;525,98;525,98;652,59;652,59;652,59;618,21;652,59;905,8;905,8;905,8;525,98;525,98;525,98;906,32;906,32;906,32;;;;;
05.09.2021;15 - 16;735,96;521,25;521,25;711,16;711,16;711,16;711,16;711,16;935,96;935,96;935,96;521,25;521,25;521,25;906,42;906,42;906,42;;;;;
05.09.2021;16 - 17;849,91;522,07;522,07;825,31;873,89;825,31;873,89;873,89;950,68;950,68;950,68;522,07;522,07;522,07;875,02;875,02;875,02;;;;;
05.09.2021;17 - 18;895,51;523,51;523,51;884,19;979,71;871,22;979,71;979,71;957,78;957,78;957,78;523,51;523,51;523,51;979,71;979,71;979,71;;;;;
05.09.2021;18 - 19;945,22;524,54;524,54;974,05;1311,87;925,56;1311,87;1311,87;974,05;974,05;974,05;524,54;524,54;524,54;1311,87;1311,87;1311,87;;;;;
05.09.2021;19 - 20;961,18;524,13;524,13;976,62;1427,56;976,62;1427,56;1427,56;1090,26;1090,26;1090,26;524,13;524,13;524,13;1427,56;1427,56;1427,56;;;;;
05.09.2021;20 - 21;965,71;524,03;524,03;978,37;1431,48;978,37;1431,48;1431,48;1192,57;1192,57;1192,57;524,03;524,03;524,03;1431,48;1431,48;1431,48;;;;;
05.09.2021;21 - 22;959,94;517,54;517,54;929,68;1327,82;929,68;1327,82;1327,82;1217,58;1217,58;1217,58;517,54;517,54;517,54;1327,82;1327,82;1327,82;;;;;
05.09.2021;22 - 23;943,06;514,76;514,76;734,21;1255,67;734,21;1255,67;1255,67;1126,38;1126,38;1126,38;514,76;514,76;514,76;1255,67;1255,67;1255,67;;;;;
05.09.2021;23 - 00;883,98;500,97;500,97;500,97;1032;500,97;1071,52;1071,52;1038,28;1038,28;1038,28;500,97;500,97;500,97;1032;1032;1032;;;;;
06.09.2021;00 - 01;857,53;524,54;524,54;524,54;954,39;524,54;1084,08;954,39;1060,3;1060,3;1060,3;524,54;524,54;524,54;954,39;954,39;954,39;;;;;
06.09.2021;01 - 02;824,79;515,38;515,38;515,38;934,42;515,38;1078,62;934,42;1047,33;1047,33;1047,33;515,38;515,38;515,38;934,42;934,42;934,42;;;;;
06.09.2021;02 - 03;811,52;514,97;514,97;514,97;934,42;514,97;1048,36;934,42;1015,94;1015,94;1015,94;514,97;514,97;514,97;934,42;934,42;934,42;;;;;
06.09.2021;03 - 04;759,95;518,06;518,06;518,06;969,41;518,06;1008,42;969,41;981,25;981,25;981,25;518,06;518,06;518,06;969,41;969,41;969,41;;;;;
06.09.2021;04 - 05;839,1;525,36;525,36;525,36;954,59;525,36;1029,32;1029,32;1009,35;1009,35;1009,35;520,53;520,53;520,53;954,59;954,59;954,59;;;;;
06.09.2021;05 - 06;916,61;529,17;529,17;722,48;982,28;722,48;1132,25;1132,25;1089,54;1089,54;1089,54;529,17;529,17;529,17;982,28;982,28;982,28;;;;;
06.09.2021;06 - 07;979,09;519,09;519,09;1209,45;1399,57;1209,45;1399,57;1399,57;1209,45;1209,45;1209,45;519,09;519,09;519,09;1399,57;1399,57;1399,57;;;;;
06.09.2021;07 - 08;1047,95;524,54;524,54;1518,25;1698,38;1518,25;1698,38;1698,38;1518,25;1518,25;1518,25;524,54;524,54;524,54;1698,38;1698,38;1698,38;;;;;
06.09.2021;08 - 09;1028,29;517,65;517,65;1646,91;1687,36;1646,91;1646,91;1687,36;1599,15;1599,15;1599,15;517,65;517,65;517,65;1646,91;1646,91;1646,91;;;;;
06.09.2021;09 - 10;1003,79;520,01;520,01;1433,43;1468,63;1433,43;1433,43;1468,63;1388,96;1388,96;1388,96;520,01;520,01;520,01;1433,43;1433,43;1433,43;;;;;
06.09.2021;10 - 11;994,53;519,39;519,39;1317,94;1350,36;1317,94;1317,94;1350,36;1277,08;1277,08;1277,08;519,39;519,39;519,39;1317,94;1317,94;1317,94;;;;;
06.09.2021;11 - 12;978,37;518,16;518,16;1139,46;1167,56;1139,46;1139,46;1167,56;1101,99;1101,99;1101,99;518,16;518,16;518,16;1139,46;1139,46;1139,46;;;;;
06.09.2021;12 - 13;956,34;515,48;515,48;1086,65;1113,42;1086,65;1086,65;1113,42;1055,16;1055,16;1055,16;515,48;515,48;515,48;1086,65;1086,65;1086,65;;;;;
06.09.2021;13 - 14;947,08;512,91;512,91;1032;1089,02;1032;1062,88;1089,02;1032;1032;1032;512,91;512,91;512,91;1062,88;1062,88;1062,88;;;;;
06.09.2021;14 - 15;950,68;509;509;1059,27;1112,59;1059,27;1085,83;1112,59;1059,27;1059,27;1059,27;509;509;509;1085,83;1085,83;1085,83;;;;;
06.09.2021;15 - 16;970,34;506,43;506,43;1131,94;1213,67;1131,94;1184,54;1213,67;1138,63;1138,63;1138,63;506,43;506,43;506,43;1184,54;1184,54;1184,54;;;;;
06.09.2021;16 - 17;979,6;510,03;510,03;1234,67;1356,95;1234,67;1324,43;1356,95;1283,36;1283,36;1283,36;510,03;510,03;510,03;1324,43;1324,43;1324,43;;;;;
06.09.2021;17 - 18;982,28;506,94;506,94;1337,29;1452,47;1337,29;1417,68;1452,47;1337,29;1337,29;1337,29;506,94;506,94;506,94;1417,68;1417,68;1417,68;;;;;
06.09.2021;18 - 19;991,65;525,57;525,57;1337,29;1543,98;1337,29;1543,98;1543,98;1337,29;1337,29;1337,29;510,03;510,03;510,03;1543,98;1543,98;1543,98;;;;;
06.09.2021;19 - 20;994,53;523,31;523,31;1321,34;1962,71;1321,34;1962,71;1962,71;1321,34;1321,34;1321,34;506,32;506,32;506,32;1962,71;1962,71;1962,71;;;;;
06.09.2021;20 - 21;984,75;520,53;520,53;1005,23;1870,48;1005,23;1870,48;1870,48;1187,84;1187,84;1187,84;503,54;503,54;503,54;1441,56;1441,56;1441,56;;;;;
06.09.2021;21 - 22;951,5;512,09;512,09;925,46;1515,36;925,46;1515,36;1515,36;1177,75;1177,75;1177,75;500,35;500,35;500,35;1425,71;1425,71;1425,71;;;;;
06.09.2021;22 - 23;910,12;505,91;505,91;754,7;1365,5;754,7;1365,5;1365,5;1131,12;1131,12;1131,12;492,84;492,84;492,84;754,7;754,7;754,7;;;;;
06.09.2021;23 - 00;798,55;489,44;489,44;489,44;1140,38;489,44;1140,38;1140,38;1107,24;1107,24;1107,24;486,04;486,04;486,04;1140,38;1140,38;1140,38;;;;;
07.09.2021;00 - 01;753,52;490,82;490,82;490,82;981,85;490,82;1138,81;1138,81;1105,79;1105,79;1105,79;490,82;490,82;490,82;981,85;981,85;981,85;;;;;
07.09.2021;01 - 02;742,41;487,12;487,12;487,12;970,13;487,12;1151,98;1151,98;1116,29;1116,29;1116,29;487,12;487,12;487,12;970,13;970,13;970,13;;;;;
07.09.2021;02 - 03;718,24;485,99;485,99;485,99;959,12;485,99;1116,18;1116,18;1081,62;1081,62;1081,62;480,74;480,74;480,74;959,12;959,12;959,12;;;;;
07.09.2021;03 - 04;691,29;485,37;485,37;485,37;960,15;485,37;1109,5;1109,5;1077,3;1077,3;1077,3;481,05;481,05;481,05;960,15;960,15;960,15;;;;;
07.09.2021;04 - 05;719,68;489,59;489,59;489,59;980,72;489,59;1110,63;1110,63;1078,43;1078,43;1078,43;473,85;473,85;473,85;980,72;980,72;980,72;;;;;
07.09.2021;05 - 06;759,07;487,74;487,74;558,3;993,27;558,3;1139,84;1139,84;1106,82;1106,82;1106,82;465,93;465,93;465,93;993,27;993,27;993,27;;;;;
07.09.2021;06 - 07;927,55;489,69;489,69;905,74;1460,13;905,74;1460,13;1460,13;1158,35;1158,35;1158,35;443;443;443;1460,13;1460,13;1460,13;;;;;
07.09.2021;07 - 08;981,96;489,69;489,69;1180,06;1654,63;1165,35;1654,63;1654,63;1180,06;1180,06;1180,06;485,27;485,27;485,27;1654,63;1654,63;1654,63;;;;;
07.09.2021;08 - 09;1007,16;491,85;491,85;1381,24;1691,35;1137,99;1691,35;1691,35;1381,24;1381,24;1381,24;474,78;474,78;474,78;1691,35;1691,35;1691,35;;;;;
07.09.2021;09 - 10;996,77;493,5;493,5;1269,13;1465,68;1062,18;1465,68;1465,68;1269,13;1269,13;1269,13;475,81;475,81;475,81;1465,68;1465,68;1465,68;;;;;
07.09.2021;10 - 11;981,85;495,56;495,56;1144,88;1383,5;1095,92;1383,5;1383,5;1144,88;1144,88;1144,88;462,02;462,02;462,02;1403,35;1403,35;1403,35;;;;;
07.09.2021;11 - 12;975,89;497,51;497,51;1144,47;1234,67;1010,55;1234,67;1234,67;1144,47;1144,47;1144,47;447,62;447,62;447,62;1234,67;1234,67;1234,67;;;;;
07.09.2021;12 - 13;919,63;489,8;489,8;1082,65;1117,31;891,03;1117,31;1117,31;1082,65;1082,65;1082,65;449,27;449,27;449,27;1319,94;1319,94;1319,94;;;;;
07.09.2021;13 - 14;861,62;486,4;486,4;935,77;1118,34;838,58;1118,34;1118,34;1059,41;1059,41;1059,41;449,68;449,68;449,68;1403,05;1403,05;1403,05;;;;;
07.09.2021;14 - 15;830,55;485,06;485,06;894,74;1113,71;819,03;1113,71;1113,71;1059,1;1059,1;1059,1;439,5;439,5;439,5;1113,71;1113,71;1113,71;;;;;
07.09.2021;15 - 16;794,66;483,73;483,73;782,11;1110,63;782,11;1110,63;1110,63;1061,67;1061,67;1061,67;451,53;451,53;451,53;1110,63;1110,63;1110,63;;;;;
07.09.2021;16 - 17;820,27;480,95;480,95;765,55;1162,98;765,55;1162,98;1162,98;1056,42;1056,42;1056,42;450,09;450,09;450,09;1162,98;1162,98;1162,98;;;;;
07.09.2021;17 - 18;821,91;472,31;472,31;863,06;1397,08;786,33;1397,08;1397,08;1040,58;1040,58;1040,58;446,18;446,18;446,18;1403,77;1403,77;1403,77;;;;;
07.09.2021;18 - 19;803,71;469,53;469,53;859,76;1500,65;802,89;1500,65;1500,65;1044,29;1044,29;1044,29;427,47;427,47;427,47;1425,36;1425,36;1425,36;;;;;
07.09.2021;19 - 20;796,71;462,74;462,74;796,2;1851,39;796,2;1851,39;1851,39;1035,85;1035,85;1035,85;431,17;431,17;431,17;1851,39;1851,39;1851,39;;;;;
07.09.2021;20 - 21;811,83;461,82;461,82;742,2;1686,92;742,2;1686,92;1686,92;1086,77;1086,77;1086,77;429,83;429,83;429,83;1403,87;1403,87;1403,87;;;;;
07.09.2021;21 - 22;811,94;462,44;462,44;686,04;1453,55;686,04;1453,55;1453,55;1177,18;1177,18;1177,18;412,14;412,14;412,14;1453,55;1453,55;1453,55;;;;;
07.09.2021;22 - 23;726,98;456,37;456,37;456,37;1301,12;456,37;1301,12;1301,12;1176,46;1176,46;1176,46;403,81;403,81;403,81;1285,48;1285,48;1285,48;;;;;
07.09.2021;23 - 00;547,29;333,56;333,56;333,56;1122,15;333,56;1122,15;1122,15;1089,54;1089,54;1089,54;333,56;333,56;333,56;874,88;874,88;874,88;;;;;
08.09.2021;00 - 01;550,31;274,02;274,02;274,02;956,62;274,02;1182,03;1182,03;1129,4;1129,4;1129,4;274,02;274,02;274,02;956,62;956,62;956,62;;;;;
08.09.2021;01 - 02;528,21;248,74;248,74;248,74;941,1;248,74;1130,64;1130,64;1097,85;1097,85;1097,85;248,74;248,74;248,74;941,1;941,1;941,1;;;;;
08.09.2021;02 - 03;519,58;217,6;217,6;217,6;939,45;217,6;1095,89;1095,89;1064,13;1064,13;1064,13;217,6;217,6;217,6;939,45;939,45;939,45;;;;;
08.09.2021;03 - 04;519,78;266,52;266,52;266,52;950,76;266,52;1077,19;1077,19;1045,94;1045,94;1045,94;266,52;266,52;266,52;950,76;950,76;950,76;;;;;
08.09.2021;04 - 05;534,07;312,06;312,06;312,06;939,56;312,06;1124,88;1124,88;1087,88;1087,88;1087,88;312,06;312,06;312,06;939,56;939,56;939,56;;;;;
08.09.2021;05 - 06;568,71;487,61;487,61;487,61;963,3;487,61;1181,41;1181,41;1099,9;1099,9;1099,9;391,41;391,41;391,41;963,3;963,3;963,3;;;;;
08.09.2021;06 - 07;698,32;503,13;503,13;514,75;1490,38;514,75;1490,38;1490,38;1065,88;1065,88;1065,88;401,17;401,17;401,17;1490,38;1490,38;1490,38;;;;;
08.09.2021;07 - 08;792,27;502,93;502,93;805,63;1553,7;805,63;1553,7;1553,7;1068,35;1068,35;1068,35;410,21;410,21;410,21;1553,7;1553,7;1553,7;;;;;
08.09.2021;08 - 09;862,78;504,16;504,16;893,82;1541,36;829,27;1541,36;1541,36;1088,49;1088,49;1088,49;465,82;465,82;465,82;1541,36;1541,36;1541,36;;;;;
08.09.2021;09 - 10;845,2;502,82;502,82;809,23;1418,43;809,23;1418,43;1418,43;1086,03;1086,03;1086,03;490,49;490,49;490,49;1418,43;1418,43;1418,43;;;;;
08.09.2021;10 - 11;845,1;502;502;934,42;1276,28;782,19;1276,28;1276,28;1085,62;1085,62;1085,62;502;502;494,6;1433,54;1433,54;1433,54;;;;;
08.09.2021;11 - 12;846,02;503,24;503,24;894,02;1125,08;828,86;1125,08;1125,08;1068,76;1068,76;1068,76;503,24;503,24;489,26;1433,03;1433,03;1433,03;;;;;
08.09.2021;12 - 13;813,85;504,98;504,98;903,99;1089,83;829,27;1089,83;1089,83;1058,27;1058,27;1058,27;504,98;504,98;488,64;1433,23;1433,23;1433,23;;;;;
08.09.2021;13 - 14;734,3;504,16;504,16;805,32;1058,79;805,32;1058,79;1058,79;1028,06;1028,06;1028,06;504,16;504,16;485,35;1433,44;1433,44;1433,44;;;;;
08.09.2021;14 - 15;748,99;504,06;504,06;787,85;1068,24;787,85;1068,24;1068,24;1037,2;1037,2;1037,2;504,06;504,06;486,38;1433,13;1433,13;1433,13;;;;;
08.09.2021;15 - 16;812,41;504,67;504,67;862,47;1121,18;783,43;1121,18;1121,18;1084,28;1084,28;1084,28;504,67;504,67;483,4;1432,93;1432,93;1432,93;;;;;
08.09.2021;16 - 17;833,79;508,48;508,48;874,29;1207,93;791,65;1207,93;1207,93;1089,73;1089,73;1089,73;508,48;508,48;479,59;1207,93;1207,93;1207,93;;;;;
08.09.2021;17 - 18;880,46;510,33;510,33;986,02;1398,18;828,55;1398,18;1398,18;1086,03;1086,03;1086,03;510,33;510,33;496,55;1456,57;1456,57;1456,57;;;;;
08.09.2021;18 - 19;924,55;514,54;514,54;1078,32;1539,21;819,71;1539,21;1539,21;1098,15;1098,15;1098,15;514,54;514,54;499,33;1480,93;1480,93;1480,93;;;;;
08.09.2021;19 - 20;933,08;518,65;518,65;1000,1;1703,97;792,27;1703,97;1703,97;1106,58;1106,58;1106,58;518,65;518,65;504,26;1703,97;1703,97;1703,97;;;;;
08.09.2021;20 - 21;927,43;520,61;520,61;986,53;1566,03;769,04;1566,03;1566,03;1110,69;1110,69;1110,69;520,61;520,61;509,4;1542,08;1542,08;1542,08;;;;;
08.09.2021;21 - 22;891,76;522,46;522,46;748,99;1409,29;748,99;1409,29;1409,29;1108,33;1108,33;1108,33;522,46;522,46;499,64;1433,23;1433,23;1433,23;;;;;
08.09.2021;22 - 23;844,17;513,51;513,51;513,51;1254,08;513,51;1284,92;1284,92;1115,01;1115,01;1115,01;513,51;513,51;491,93;1284,92;1284,92;1284,92;;;;;
08.09.2021;23 - 00;734,6;497,48;497,48;497,48;966,59;497,48;1136,19;1136,19;1103,09;1103,09;1103,09;497,48;497,48;489,36;966,59;966,59;966,59;;;;;
09.09.2021;00 - 01;652,73;496,43;496,43;496,43;991,43;496,43;1107,03;1107,03;1074,87;1074,87;1074,87;496,43;496,43;496,43;991,43;991,43;991,43;;;;;
09.09.2021;01 - 02;637,83;494,17;494,17;494,17;965,43;494,17;1106,93;1106,93;1074,77;1074,77;1074,77;492,63;492,63;492,63;965,43;965,43;965,43;;;;;
09.09.2021;02 - 03;617,07;502,6;502,6;502,6;962,14;502,6;1079,29;1079,29;1045,17;1045,17;1045,17;487,49;487,49;487,49;962,14;962,14;962,14;;;;;
09.09.2021;03 - 04;595,19;517,7;517,7;517,7;962,14;517,7;1046,92;1046,92;1019,38;1019,38;1019,38;487,29;487,29;487,29;962,14;962,14;962,14;;;;;
09.09.2021;04 - 05;662,19;527,26;527,26;527,26;973,24;527,26;1060,07;1060,07;1036,23;1036,23;1036,23;489,55;489,55;489,55;973,24;973,24;973,24;;;;;
09.09.2021;05 - 06;844,48;550,9;550,9;550,9;988,04;550,9;1120,29;1120,29;1076,62;1076,62;1076,62;496,74;496,74;496,74;988,04;988,04;988,04;;;;;
09.09.2021;06 - 07;956,08;557,47;557,47;873,87;1387,88;873,87;1421,99;1421,99;1057,91;1057,91;1057,91;503,52;503,52;503,52;1421,99;1421,99;1421,99;;;;;
09.09.2021;07 - 08;1019,79;566,41;566,41;1064,08;1521,36;1064,08;1521,36;1521,36;1064,08;1064,08;1064,08;532,61;532,61;532,61;1521,36;1521,36;1521,36;;;;;
09.09.2021;08 - 09;1035,72;574,43;574,43;1232,09;1535,54;1232,09;1535,54;1535,54;1094,91;1094,91;1094,91;574,43;574,43;574,43;1535,54;1535,54;1535,54;;;;;
09.09.2021;09 - 10;1035,72;576,48;576,48;1102,61;1489,92;1102,61;1489,92;1489,92;1095,63;1095,63;1095,63;576,48;576,48;576,48;1102,61;1489,92;1489,92;;;;;
09.09.2021;10 - 11;1036,13;577,31;577,31;1106,42;1414,39;1106,42;1414,39;1414,39;1101,79;1101,79;1101,79;577,31;577,31;577,31;1106,42;1453,95;1453,95;;;;;
09.09.2021;11 - 12;1036,33;576,18;576,18;1099,43;1219,76;1099,43;1219,76;1219,76;1099,43;1099,43;1099,43;576,18;576,18;576,18;1099,43;1453,64;1453,64;;;;;
09.09.2021;12 - 13;1031,4;574,02;574,02;1095,94;1130,98;1095,94;1130,98;1130,98;1095,94;1095,94;1095,94;574,02;574,02;574,02;1095,94;1453,75;1453,75;;;;;
09.09.2021;13 - 14;1032,74;570,83;570,83;1108,57;1116,49;1108,57;1143,92;1143,92;1108,57;1108,57;1108,57;570,83;570,83;570,83;1108,57;1453,54;1453,54;;;;;
09.09.2021;14 - 15;1031,5;565,9;565,9;1110,32;1136,32;1110,32;1164,27;1164,27;1110,32;1110,32;1110,32;565,9;565,9;565,9;1110,32;1453,33;1453,33;;;;;
09.09.2021;15 - 16;1032,64;565,49;565,49;1109,81;1241,96;1109,81;1272,48;1272,48;1109,81;1109,81;1109,81;565,49;565,49;565,49;1109,81;1453,03;1453,03;;;;;
09.09.2021;16 - 17;1029,76;567,65;567,65;1091,21;1374;1091,21;1407,81;1407,81;1091,21;1091,21;1091,21;567,65;567,65;567,65;1091,21;1407,81;1407,81;;;;;
09.09.2021;17 - 18;1029,86;568,67;568,67;1089,77;1500,09;1089,77;1500,09;1500,09;1089,77;1089,77;1089,77;568,67;568,67;568,67;1089,77;1500,09;1500,09;;;;;
09.09.2021;18 - 19;1035,1;565,39;565,39;1127,59;1620,53;1127,59;1620,53;1620,53;1127,59;1127,59;1127,59;565,39;565,39;565,39;1476,25;1476,25;1476,25;;;;;
09.09.2021;19 - 20;1037,67;562,51;562,51;1130,57;1790,39;1130,57;1790,39;1790,39;1130,57;1130,57;1130,57;562,51;562,51;562,51;1790,39;1790,39;1790,39;;;;;
09.09.2021;20 - 21;1033,77;555,93;555,93;1113,4;1731,3;1113,4;1731,3;1731,3;1113,4;1113,4;1113,4;555,93;555,93;555,93;1453,33;1453,33;1453,33;;;;;
09.09.2021;21 - 22;1017,53;550,69;550,69;976,22;1484,37;976,22;1520,85;1520,85;1121,21;1121,21;1121,21;550,69;550,69;550,69;1520,85;1520,85;1520,85;;;;;
09.09.2021;22 - 23;970,16;545,96;545,96;825,57;1402,67;825,57;1437,2;1437,2;1099,53;1099,53;1099,53;545,96;545,96;545,96;1437,2;1437,2;1437,2;;;;;
09.09.2021;23 - 00;916,82;539,59;539,59;539,59;1244,73;539,59;1275,35;1275,35;1108,16;1108,16;1108,16;539,59;539,59;539,59;1244,73;1244,73;1244,73;;;;;
10.09.2021;00 - 01;924,84;556,18;556,18;556,18;995,1;556,18;1224,17;1224,17;1155,67;1155,67;1155,67;552,48;552,48;552,48;995,1;995,1;995,1;;;;;
10.09.2021;01 - 02;902,11;555,56;555,56;555,56;992,11;555,56;1177,06;1177,06;1140,54;1140,54;1140,54;555,56;555,56;555,56;992,11;992,11;992,11;;;;;
10.09.2021;02 - 03;894,39;557,11;557,11;557,11;992,11;557,11;1171,4;1171,4;1135,09;1135,09;1135,09;551,35;551,35;551,35;992,11;992,11;992,11;;;;;
10.09.2021;03 - 04;887,4;562,45;562,45;562,45;992,11;562,45;1148,67;1148,67;1113,08;1113,08;1113,08;550,73;550,73;550,73;992,11;992,11;992,11;;;;;
10.09.2021;04 - 05;920,62;569,86;569,86;569,86;998,9;569,86;1170,79;1170,79;1134,48;1134,48;1134,48;548,77;548,77;548,77;998,9;998,9;998,9;;;;;
10.09.2021;05 - 06;954,26;573,98;573,98;823,83;1004,56;823,83;1209,46;1209,46;1141,06;1141,06;1141,06;545,48;545,48;545,48;1004,56;1004,56;1004,56;;;;;
10.09.2021;06 - 07;1029,45;587,35;587,35;1002,19;1496,14;1002,19;1496,14;1496,14;1079,96;1079,96;1079,96;556,18;556,18;556,18;1496,14;1496,14;1496,14;;;;;
10.09.2021;07 - 08;1055,68;593,01;593,01;1233,53;1625,96;1233,53;1625,96;1625,96;1094,98;1094,98;1094,98;593,01;593,01;593,01;1625,96;1625,96;1625,96;;;;;
10.09.2021;08 - 09;1067,72;600;600;1669,16;1669,16;1669,16;1669,16;1669,16;1108,86;1108,86;1108,86;600;600;600;1669,16;1669,16;1669,16;;;;;
10.09.2021;09 - 10;1073,07;605,97;605,97;1611,45;1611,45;1611,45;1611,45;1611,45;1111,23;1111,23;1111,23;605,97;605,97;605,97;1611,45;1611,45;1611,45;;;;;
10.09.2021;10 - 11;1067,2;600,21;600,21;1534,92;1534,92;1534,92;1534,92;1534,92;1109,48;1109,48;1109,48;600,21;600,21;600,21;1534,92;1534,92;1534,92;;;;;
10.09.2021;11 - 12;1057,43;595,99;595,99;1483,49;1483,49;1483,49;1483,49;1483,49;1106,19;1106,19;1106,19;595,99;595,99;595,99;1483,49;1483,49;1483,49;;;;;
10.09.2021;12 - 13;1052,91;590,64;590,64;1292,68;1440,08;1292,68;1440,08;1440,08;1102,69;1102,69;1102,69;590,64;590,64;590,64;1292,68;1440,08;1440,08;;;;;
10.09.2021;13 - 14;1057,95;587,76;587,76;1116,89;1316,65;1116,89;1316,65;1316,65;1116,89;1116,89;1116,89;587,76;587,76;587,76;1116,89;1483,39;1483,39;;;;;
10.09.2021;14 - 15;1051,77;583,75;583,75;1102,69;1209,98;1102,69;1239,7;1239,7;1102,69;1102,69;1102,69;583,75;583,75;583,75;1102,69;1483,59;1483,59;;;;;
10.09.2021;15 - 16;1038,3;578,71;578,71;1080,47;1311,3;1080,47;1343,49;1343,49;1080,47;1080,47;1080,47;578,71;578,71;578,71;1080,47;1483,8;1483,8;;;;;
10.09.2021;16 - 17;1036,55;576,03;576,03;1087,06;1406,45;1087,06;1441,01;1441,01;1087,06;1087,06;1087,06;576,03;576,03;576,03;1087,06;1482,36;1482,36;;;;;
10.09.2021;17 - 18;1052,49;586,11;586,11;1098,06;1530,81;1098,06;1568,46;1568,46;1098,06;1098,06;1098,06;586,11;586,11;586,11;1098,06;1568,46;1568,46;;;;;
10.09.2021;18 - 19;1056,71;576,44;576,44;1116,27;1598,08;1116,27;1637,37;1637,37;1116,27;1116,27;1116,27;576,44;576,44;576,44;1637,37;1637,37;1637,37;;;;;
10.09.2021;19 - 20;1056,09;576,24;576,24;1130,77;1602,09;1130,77;1641,49;1641,49;1130,77;1130,77;1130,77;576,24;576,24;576,24;1641,49;1641,49;1641,49;;;;;
10.09.2021;20 - 21;1040,87;578,91;578,91;1100,94;1599,42;1100,94;1638,71;1638,71;1100,94;1100,94;1100,94;578,91;578,91;578,91;1507,25;1507,25;1507,25;;;;;
10.09.2021;21 - 22;1029,25;576,34;576,34;1017,01;1492,23;1017,01;1528,96;1528,96;1085;1085;1085;576,24;576,24;576,24;1528,96;1528,96;1528,96;;;;;
10.09.2021;22 - 23;981,83;576,86;576,86;830,93;1420,74;830,93;1455,72;1455,72;1092,41;1092,41;1092,41;567,5;567,5;567,5;1455,72;1455,72;1455,72;;;;;
10.09.2021;23 - 00;935,95;571,82;571,82;571,82;1331,77;571,82;1364,58;1364,58;1095,59;1095,59;1095,59;556,18;556,18;556,18;1364,58;1364,58;1364,58;;;;;
11.09.2021;00 - 01;906,37;563,81;563,81;563,81;1433,65;563,81;1433,65;1433,65;1094,68;1094,68;1094,68;501,62;501,62;501,62;855,94;855,94;855,94;;;;;
11.09.2021;01 - 02;881,41;563,6;563,6;563,6;1327,38;563,6;1327,38;1327,38;1086,08;1086,08;1086,08;495,89;495,89;495,89;1298,33;1298,33;1298,33;;;;;
11.09.2021;02 - 03;869,34;563,6;563,6;563,6;1186,12;563,6;1186,12;1186,12;1081,17;1081,17;1081,17;491,18;491,18;491,18;563,6;563,6;563,6;;;;;
11.09.2021;03 - 04;867,5;563,81;563,81;563,81;1123,32;563,81;1123,32;1123,32;1076,16;1076,16;1076,16;489,85;489,85;489,85;563,81;563,81;563,81;;;;;
11.09.2021;04 - 05;868,83;566,16;566,16;566,16;1125,36;566,16;1125,36;1125,36;1075,04;1075,04;1075,04;489,34;489,34;489,34;1125,36;1125,36;1125,36;;;;;
11.09.2021;05 - 06;867,5;559,92;559,92;559,92;1137,53;559,92;1137,53;1137,53;1077,39;1077,39;1077,39;489,34;489,34;489,34;1137,53;1137,53;1137,53;;;;;
11.09.2021;06 - 07;883,04;564,73;564,73;564,73;1330,34;564,73;1330,34;1330,34;1074,22;1074,22;1074,22;487,09;487,09;487,09;1330,34;1330,34;1330,34;;;;;
11.09.2021;07 - 08;908,1;575,77;575,77;575,77;1392,33;575,77;1392,33;1392,33;1071,25;1071,25;1071,25;489,75;489,75;489,75;856,14;1392,33;1392,33;;;;;
11.09.2021;08 - 09;990,96;577,41;577,41;950,76;1467,41;950,76;1467,41;1467,41;1081,89;1081,89;1081,89;493,43;493,43;493,43;950,76;1467,41;1467,41;;;;;
