Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;EE;LV;LV;LT;LT;AT;AT;BE;BE;DE-LU;DE-LU;FR;FR;NL;NL
25.10.2020;12 - 13;112,95;108,87;108,87;108,87;108,87;190,23;104,58;108,87;108,87;108,87;108,87;108,87;108,87;108,87;;457,4;;457,4;;457,4;;;;;;;;;;
25.10.2020;13 - 14;115,26;111,74;111,74;111,74;111,74;190,34;51,08;111,74;111,74;111,74;111,74;111,74;111,74;111,74;;456,19;;456,19;;456,19;;;;;;;;;;
25.10.2020;14 - 15;129,68;127,04;127,04;127,04;127,04;196,06;165,35;127,04;127,04;127,04;127,04;127,04;127,04;127,04;;456,19;;456,19;;456,19;;;;;;;;;;
25.10.2020;15 - 16;142,34;132,98;132,98;143;143;200,13;243,07;243,07;143;143;143;132,98;132,98;132,98;;459,6;;459,6;;459,6;;;;;;;;;;
25.10.2020;16 - 17;152,58;131,33;131,33;161,49;161,49;319,91;161,49;161,49;161,49;161,49;161,49;131,33;131,33;131,33;;495,82;;495,82;;495,82;;;;;;;;;;
25.10.2020;17 - 18;163,26;129,35;129,35;167,66;456,63;265,75;456,63;456,63;167,66;167,66;167,66;129,35;129,35;129,35;;516,85;;516,85;;516,85;;;;;;;;;;
25.10.2020;18 - 19;160,28;125,61;125,61;168,32;453,44;184,61;453,44;453,44;168,32;168,32;168,32;125,61;125,61;125,61;;549,87;;549,87;;549,87;;;;;;;;;;
25.10.2020;19 - 20;148,61;123,96;123,96;165,35;377,92;165,35;377,92;377,92;165,35;165,35;165,35;123,96;123,96;123,96;;469,73;;469,73;;469,73;;;;;;;;;;
25.10.2020;20 - 21;139,48;124,4;124,4;161,16;296,02;161,16;296,02;296,02;161,16;161,16;161,16;124,4;124,4;124,4;;353,26;;353,26;;353,26;;;;;;;;;;
25.10.2020;21 - 22;131,22;126,38;126,38;143,11;143,11;143,11;143,11;143,11;143,11;143,11;143,11;126,38;126,38;126,38;;143,11;;143,11;;143,11;;;;;;;;;;
25.10.2020;22 - 23;126,27;125,39;125,39;125,39;125,39;125,39;311,98;578,61;125,39;125,39;125,39;125,39;125,39;125,39;;125,39;;125,39;;125,39;;;;;;;;;;
25.10.2020;23 - 00;113,61;114,49;114,49;114,49;114,49;114,49;172,61;172,61;114,49;114,49;114,49;114,49;114,49;114,49;;114,49;;114,49;;114,49;;;;;;;;;;
26.10.2020;00 - 01;108,21;107,44;107,44;107,44;107,44;107,44;107,44;109,53;107,44;107,44;107,44;107,44;107,44;107,44;;107,44;;107,44;;107,44;;;;;;;;;;
26.10.2020;01 - 02;102,82;102,49;102,49;102,49;102,49;102,49;102,49;102,49;102,49;102,49;102,49;102,49;102,49;102,49;;102,49;;102,49;;102,49;;;;;;;;;;
26.10.2020;02 - 03;106,34;106,12;106,12;106,12;106,12;106,12;106,12;106,12;106,12;106,12;106,12;106,12;106,12;106,12;;106,12;;106,12;;106,12;;;;;;;;;;
26.10.2020;03 - 04;111,85;111,41;111,41;111,41;111,41;111,41;111,41;111,41;111,41;111,41;111,41;111,41;111,41;111,41;;111,41;;111,41;;111,41;;;;;;;;;;
26.10.2020;04 - 05;125,17;125,06;125,06;125,06;125,06;125,06;125,06;125,06;125,06;125,06;125,06;125,06;125,06;125,06;;125,06;;125,06;;125,06;;;;;;;;;;
26.10.2020;05 - 06;139,04;140,47;140,47;140,47;140,47;140,47;140,47;187,25;140,47;140,47;140,47;140,47;140,47;127,7;;140,47;;140,47;;140,47;;;;;;;;;;
26.10.2020;06 - 07;160,17;161,94;161,94;161,94;161,94;161,94;265,64;265,64;161,94;161,94;161,94;138,6;138,6;137,94;;161,94;;161,94;;161,94;;;;;;;;;;
26.10.2020;07 - 08;171,62;209,05;209,05;209,05;443,53;209,05;443,53;443,53;170,74;170,74;170,74;152,47;152,47;125,39;;508,81;;508,81;;508,81;;;;;;;;;;
26.10.2020;08 - 09;186,26;253,75;253,75;269,05;444,74;269,05;444,74;444,74;186,26;186,26;186,26;160,28;160,28;125,72;;690,34;;690,34;;690,34;;;;;;;;;;
26.10.2020;09 - 10;175,59;233,16;233,16;233,16;439,02;233,16;439,02;439,02;171,07;171,07;171,07;160,94;160,94;125,61;;684,4;;684,4;;684,4;;;;;;;;;;
26.10.2020;10 - 11;173,71;234,26;234,26;234,26;309,12;234,26;309,12;309,12;168,54;168,54;168,54;161,94;161,94;125,61;;646,75;;646,75;;646,75;;;;;;;;;;
26.10.2020;11 - 12;172,39;252,2;252,2;252,2;309,01;252,2;309,01;309,01;166,89;166,89;166,89;162,05;162,05;125,72;;673,06;;673,06;;673,06;;;;;;;;;;
26.10.2020;12 - 13;170,96;232,83;232,83;232,83;307,91;232,83;307,91;307,91;167;167;167;162,93;162,93;125,72;;649,5;;649,5;;649,5;;;;;;;;;;
26.10.2020;13 - 14;174,04;230,74;230,74;230,74;329,15;230,74;329,15;329,15;169,53;169,53;169,53;162,71;162,71;125,83;;603,93;;603,93;;603,93;;;;;;;;;;
26.10.2020;14 - 15;175,92;232,39;232,39;280,17;357,34;280,17;357,34;357,34;169,97;169,97;169,97;162,16;162,16;125,83;;603,71;;603,71;;603,71;;;;;;;;;;
26.10.2020;15 - 16;180,1;230,74;230,74;373,85;438,14;373,85;438,14;438,14;170,3;170,3;170,3;161,94;161,94;125,61;;603,05;;603,05;;603,05;;;;;;;;;;
26.10.2020;16 - 17;218,85;222,26;222,26;483,71;483,71;483,71;483,71;483,71;186,37;186,37;186,37;162,82;162,82;125,83;;687,48;;687,48;;687,48;;;;;;;;;;
26.10.2020;17 - 18;251,98;330,03;330,03;519,93;561,32;550,98;519,93;561,32;197,82;197,82;197,82;163,15;163,15;125,83;;726,45;;726,45;;726,45;;;;;;;;;;
26.10.2020;18 - 19;220,5;254,19;254,19;362,51;539,64;594,46;519,6;539,64;191,33;191,33;191,33;161,71;161,71;125,83;;687,26;;687,26;;687,26;;;;;;;;;;
26.10.2020;19 - 20;179,44;218,63;218,63;218,63;531,82;218,63;443,97;531,82;179,44;179,44;179,44;161,16;161,16;125,72;;616,37;;616,37;;616,37;;;;;;;;;;
26.10.2020;20 - 21;164,58;165,68;165,68;165,68;441,77;165,68;441,77;441,77;165,68;165,68;165,68;159,18;159,18;125,61;;472,26;;472,26;;472,26;;;;;;;;;;
26.10.2020;21 - 22;161,49;165,13;165,13;165,13;220,83;165,13;220,83;220,83;165,13;165,13;165,13;153,24;153,24;125,39;;472,59;;472,59;;472,59;;;;;;;;;;
26.10.2020;22 - 23;152,03;157,2;157,2;157,2;157,2;157,2;157,2;157,2;157,2;157,2;157,2;157,2;157,2;124,95;;473,04;;473,04;;473,04;;;;;;;;;;
26.10.2020;23 - 00;133,75;138,6;138,6;138,6;138,6;138,6;138,6;138,6;138,6;138,6;138,6;138,6;138,6;124,62;;379,13;;379,13;;379,13;;;;;;;;;;
27.10.2020;00 - 01;120,38;120,82;120,82;120,82;120,82;120,82;120,82;120,82;120,82;120,82;120,82;120,82;120,82;120,82;;120,82;;120,82;;120,82;;;;;;;;;;
27.10.2020;01 - 02;110,75;112,28;112,28;112,28;112,28;112,28;112,28;112,28;112,28;112,28;112,28;112,28;112,28;112,28;;112,28;;112,28;;112,28;;;;;;;;;;
27.10.2020;02 - 03;103,96;105,39;105,39;105,39;105,39;105,39;105,39;105,39;105,39;105,39;105,39;105,39;105,39;105,39;;105,39;;105,39;;105,39;;;;;;;;;;
27.10.2020;03 - 04;109;109,33;109,33;109,33;109,33;109,33;109,33;109,33;109,33;109,33;109,33;109,33;109,33;109,33;;109,33;;109,33;;109,33;;;;;;;;;;
27.10.2020;04 - 05;122,13;122,9;122,9;122,9;122,9;122,9;122,9;122,9;122,9;122,9;122,9;122,9;122,9;121,69;;122,9;;122,9;;122,9;;;;;;;;;;
27.10.2020;05 - 06;137,45;142,27;142,27;142,27;142,27;251,37;142,27;142,27;142,27;142,27;142,27;142,27;142,27;121,91;;467,51;;467,51;;467,51;;;;;;;;;;
27.10.2020;06 - 07;152,77;153,87;153,87;153,87;153,87;298,54;153,87;153,87;153,87;153,87;153,87;153,87;153,87;121,91;;620,06;;620,06;;620,06;;;;;;;;;;
27.10.2020;07 - 08;173,67;175,64;175,64;175,64;485,23;242,18;175,64;485,23;175,64;175,64;175,64;158,02;158,02;123,88;;574,42;;574,42;;574,42;;;;;;;;;;
27.10.2020;08 - 09;191,73;199,61;199,61;199,61;471,66;219,96;199,61;471,66;199,61;199,61;193,37;169,08;169,08;124,54;;716,25;;716,25;;716,25;;;;;;;;;;
27.10.2020;09 - 10;168,2;174,88;174,88;174,88;230,58;180,24;174,88;230,58;174,88;174,88;174,88;167,98;167,98;124,65;;727,2;;727,2;;727,2;;;;;;;;;;
27.10.2020;10 - 11;156,82;160,76;160,76;160,76;160,76;160,76;160,76;160,76;160,76;160,76;160,76;158,68;158,68;122,79;;711,44;;711,44;;711,44;;;;;;;;;;
27.10.2020;11 - 12;153,98;155,94;155,94;155,94;155,94;155,94;155,94;155,94;155,94;155,94;155,94;155,94;155,94;124,43;;711,77;;711,77;;711,77;;;;;;;;;;
27.10.2020;12 - 13;151,9;153,87;153,87;153,87;153,87;153,87;153,87;153,87;153,87;153,87;153,87;153,87;153,87;123,77;;696,55;;696,55;;696,55;;;;;;;;;;
27.10.2020;13 - 14;151,68;153,43;153,43;153,43;153,43;153,43;153,43;153,43;153,43;153,43;153,43;153,43;153,43;124,1;;679,92;;679,92;;679,92;;;;;;;;;;
27.10.2020;14 - 15;152,33;153,98;153,98;153,98;153,98;153,98;153,98;153,98;153,98;153,98;153,98;153,98;153,98;124,76;;673,03;;673,03;;673,03;;;;;;;;;;
27.10.2020;15 - 16;152,88;154,19;154,19;154,19;154,19;216,68;154,19;154,19;154,19;154,19;154,19;154,19;154,19;123,88;;680,47;;680,47;;680,47;;;;;;;;;;
27.10.2020;16 - 17;158,35;157,81;157,81;157,81;157,81;601,56;157,81;157,81;157,81;157,81;157,81;157,81;157,81;124,32;;739,45;;739,45;;739,45;;;;;;;;;;
27.10.2020;17 - 18;169,3;164,37;164,37;164,37;471,56;601,02;164,37;471,56;164,37;164,37;164,37;159,67;159,67;124,43;;763,53;;763,53;;763,53;;;;;;;;;;
27.10.2020;18 - 19;163,71;159,67;159,67;159,67;259,36;684,19;159,67;259,36;159,67;159,67;159,67;159,67;159,67;124,65;;732,56;;732,56;;732,56;;;;;;;;;;
27.10.2020;19 - 20;152,55;153,54;153,54;153,54;153,54;200,27;153,54;153,54;153,54;153,54;153,54;153,54;153,54;124,76;;683,2;;683,2;;683,2;;;;;;;;;;
27.10.2020;20 - 21;137,34;140,62;140,62;140,62;140,62;140,62;140,62;140,62;140,62;140,62;140,62;140,62;140,62;124,54;;553,08;;553,08;;553,08;;;;;;;;;;
27.10.2020;21 - 22;128,91;130,56;130,56;130,56;130,56;130,56;130,56;130,56;130,56;130,56;130,56;130,56;130,56;123,99;;531,96;;531,96;;531,96;;;;;;;;;;
27.10.2020;22 - 23;121,91;122,02;122,02;122,02;122,02;122,02;122,02;122,02;122,02;122,02;122,02;122,02;122,02;122,02;;499,79;;499,79;;499,79;;;;;;;;;;
27.10.2020;23 - 00;85,47;83,28;83,28;83,28;83,28;83,28;83,28;83,28;83,28;83,28;83,28;88,97;88,97;88,97;;182,1;;182,1;;182,1;;;;;;;;;;
28.10.2020;00 - 01;60,13;51,45;51,45;51,45;51,45;51,45;51,99;51,45;51,45;51,45;51,45;84,66;84,66;84,66;;51,45;;51,45;;51,45;;;;;;;;;;
28.10.2020;01 - 02;37,66;24,96;24,96;24,96;24,96;24,96;24,31;24,96;24,96;24,96;34,19;83,14;83,14;83,14;;24,96;;24,96;;24,96;;;;;;;;;;
28.10.2020;02 - 03;34,95;24,86;24,86;24,86;24,86;24,86;1,09;24,86;24,86;24,86;34,08;82,06;82,06;82,06;;24,86;;24,86;;24,86;;;;;;;;;;
28.10.2020;03 - 04;52,86;45,48;45,48;45,48;45,48;45,48;46,67;45,48;45,48;45,48;45,48;82,06;82,06;82,06;;45,48;;45,48;;45,48;;;;;;;;;;
28.10.2020;04 - 05;69,79;64,47;64,47;64,47;64,47;64,47;64,47;64,47;64,47;64,47;64,47;83,47;83,47;83,47;;64,47;;64,47;;64,47;;;;;;;;;;
28.10.2020;05 - 06;110,71;106,8;106,8;106,8;106,8;411,15;106,8;106,8;106,8;106,8;106,8;106,8;106,8;106,8;;411,15;;411,15;;411,15;;;;;;;;;;
28.10.2020;06 - 07;124,6;121,78;121,78;121,78;121,78;472,8;121,78;121,78;121,78;121,78;121,78;121,78;121,78;121,78;;472,8;;472,8;;472,8;;;;;;;;;;
28.10.2020;07 - 08;134,59;133,83;133,83;133,83;133,83;542,37;133,83;133,83;133,83;133,83;133,83;133,83;133,83;122,43;;542,37;;542,37;;542,37;;;;;;;;;;
28.10.2020;08 - 09;140,34;140,12;140,12;140,12;200,69;590,89;140,12;200,69;138,5;138,5;138,5;140,12;140,12;120,91;;590,89;;590,89;;590,89;;;;;;;;;;
28.10.2020;09 - 10;135,13;135,02;135,02;135,02;135,02;472,8;135,02;135,02;134,81;134,81;134,81;135,02;135,02;121,56;;581,77;;581,77;;581,77;;;;;;;;;;
28.10.2020;10 - 11;133,07;132,85;132,85;132,85;132,85;472,25;132,85;132,85;132,85;132,85;132,85;132,85;132,85;124,93;;562,77;;562,77;;562,77;;;;;;;;;;
28.10.2020;11 - 12;130,46;130,46;130,46;130,46;130,46;315,09;130,46;130,46;130,46;130,46;130,46;130,46;130,46;125,25;;576,78;;576,78;;576,78;;;;;;;;;;
28.10.2020;12 - 13;126,67;126,99;126,99;126,99;209,81;220,01;126,99;209,81;126,99;126,99;126,99;126,99;126,99;125,36;;589,15;;589,15;;589,15;;;;;;;;;;
28.10.2020;13 - 14;126,67;127,21;127,21;127,21;328;155,43;127,21;328;127,21;127,21;127,21;127,21;127,21;125,8;;591,1;;591,1;;591,1;;;;;;;;;;
28.10.2020;14 - 15;126,77;126,45;126,45;126,45;365,34;212,74;126,45;365,34;126,45;126,45;126,45;126,45;126,45;126,34;;567,98;;567,98;;567,98;;;;;;;;;;
28.10.2020;15 - 16;126,77;124,93;124,93;124,93;448,48;330,83;124,93;448,48;124,93;124,93;124,93;124,93;124,93;124,93;;580,9;;580,9;;580,9;;;;;;;;;;
28.10.2020;16 - 17;132,74;130,14;130,14;130,14;271,89;596,64;130,14;271,89;130,14;130,14;130,14;130,14;130,14;126,77;;646,46;;646,46;;646,46;;;;;;;;;;
28.10.2020;17 - 18;135,35;133,83;133,83;133,83;485,6;555,72;133,83;485,6;133,83;133,83;133,83;133,83;133,83;126,34;;661,55;;661,55;;661,55;;;;;;;;;;
28.10.2020;18 - 19;134,48;133,29;133,29;133,29;324,64;472,36;133,29;324,64;133,29;133,29;133,29;133,29;133,29;125,47;;543,67;;543,67;;543,67;;;;;;;;;;
28.10.2020;19 - 20;126,23;127,53;127,53;127,53;127,53;127,53;127,53;127,53;127,53;127,53;127,53;127,53;127,53;124,6;;542,8;;542,8;;542,8;;;;;;;;;;
28.10.2020;20 - 21;118,96;119,07;119,07;119,07;119,07;119,07;119,07;119,07;119,07;119,07;119,07;119,07;119,07;119,07;;119,07;;541,61;;541,61;;;;;;;;;;
28.10.2020;21 - 22;115,92;115,92;115,92;115,92;115,92;115,92;115,92;115,92;115,92;115,92;115,92;115,92;115,92;115,92;;115,92;;115,92;;115,92;;;;;;;;;;
28.10.2020;22 - 23;105,72;105,61;105,61;105,61;105,61;105,61;105,61;105,61;105,61;105,61;105,61;105,61;105,61;105,61;;105,61;;198,3;;198,3;;;;;;;;;;
28.10.2020;23 - 00;87,81;87,7;87,7;87,7;87,7;87,7;87,7;87,7;87,7;87,7;87,7;87,7;87,7;87,7;;140,88;;140,88;;140,88;;;;;;;;;;
29.10.2020;00 - 01;79,52;77,44;77,44;77,44;77,44;77,44;77,44;77,44;77,44;77,44;77,44;81,38;81,38;81,38;;77,44;;77,44;;77,44;;;;;;;;;;
29.10.2020;01 - 02;73,82;66,38;66,38;66,38;66,38;66,38;66,38;66,38;66,38;66,38;66,38;80,94;80,94;80,94;;66,38;;66,38;;66,38;;;;;;;;;;
29.10.2020;02 - 03;75,9;71,19;71,19;71,19;71,19;71,19;71,19;71,19;71,19;71,19;71,19;80,61;80,61;80,61;;71,19;;71,19;;71,19;;;;;;;;;;
29.10.2020;03 - 04;73,06;64,84;64,84;64,84;64,84;64,84;64,84;64,84;64,84;64,84;64,84;81,16;81,16;81,16;;64,84;;64,84;;64,84;;;;;;;;;;
29.10.2020;04 - 05;101,1;101,1;101,1;101,1;101,1;101,1;101,1;101,1;101,1;101,1;101,1;101,1;101,1;101,1;;101,1;;101,1;;101,1;;;;;;;;;;
29.10.2020;05 - 06;117,53;117,53;117,53;117,53;117,53;117,53;117,53;117,53;117,53;117,53;117,53;117,53;117,53;117,53;;449,51;;449,51;;449,51;;;;;;;;;;
29.10.2020;06 - 07;127,49;124,86;124,86;124,86;370,32;276,89;370,32;370,32;124,86;124,86;124,86;124,86;124,86;122,13;;547,32;;547,32;;547,32;;;;;;;;;;
29.10.2020;07 - 08;138,01;131,33;131,33;131,33;458,71;287,52;458,71;458,71;131,33;131,33;131,33;131,33;131,33;123,11;;547,54;;547,54;;547,54;;;;;;;;;;
29.10.2020;08 - 09;149,84;136,58;136,58;136,58;484,67;476,57;484,67;484,67;136,58;136,58;136,58;131,55;131,55;122,35;;679,41;;679,41;;679,41;;;;;;;;;;
29.10.2020;09 - 10;145,78;135,16;135,16;135,16;452,47;298,91;452,47;452,47;135,16;135,16;135,16;133,3;133,3;123,11;;553,35;;553,35;;553,35;;;;;;;;;;
29.10.2020;10 - 11;137,68;131,22;131,22;131,22;361,56;333,19;361,56;361,56;131,22;131,22;131,22;131,22;131,22;122,13;;546,66;;546,66;;546,66;;;;;;;;;;
29.10.2020;11 - 12;137,24;131,98;131,98;131,98;327,39;260,68;327,39;327,39;131,98;131,98;131,98;131,66;131,66;122,13;;521,8;;521,8;;521,8;;;;;;;;;;
29.10.2020;12 - 13;132,97;130,01;130,01;130,01;289,05;288,83;289,05;289,05;130,01;130,01;130,01;130,01;130,01;121,25;;547,98;;547,98;;547,98;;;;;;;;;;
29.10.2020;13 - 14;134,39;129,14;129,14;129,14;322,68;340,64;322,68;322,68;129,14;129,14;129,14;129,14;129,14;121,14;;527,5;;527,5;;527,5;;;;;;;;;;
29.10.2020;14 - 15;141,29;136,91;136,91;136,91;439,22;259,15;437,02;439,22;136,91;136,91;136,91;131,33;131,33;121,8;;522,02;;522,02;;522,02;;;;;;;;;;
29.10.2020;15 - 16;140,86;136,58;136,58;136,58;453,89;298,8;437,35;453,89;133,41;133,41;133,41;130,34;130,34;122,45;;517,86;;517,86;;517,86;;;;;;;;;;
29.10.2020;16 - 17;154,77;163,53;163,53;163,53;478,76;484,45;478,76;478,76;138,99;138,99;138,99;130,67;130,67;122,02;;683,69;;683,69;;683,69;;;;;;;;;;
29.10.2020;17 - 18;179,08;166,27;166,27;166,27;549,84;602,09;536,59;549,84;147,76;147,76;147,76;130,56;130,56;121,25;;724,76;;724,76;;724,76;;;;;;;;;;
29.10.2020;18 - 19;169,55;152,9;152,9;152,9;548,75;602,09;548,75;548,75;146,88;146,88;146,88;130,56;130,56;121,25;;664,19;;664,19;;664,19;;;;;;;;;;
29.10.2020;19 - 20;140,86;138,56;138,56;138,56;483,14;138,56;483,14;483,14;138,56;138,56;138,56;129,03;129,03;120,81;;547,54;;547,54;;547,54;;;;;;;;;;
29.10.2020;20 - 21;131;129,46;129,46;129,46;448,31;129,46;448,31;448,31;129,46;129,46;129,46;129,46;129,46;120,04;;512,82;;512,82;;512,82;;;;;;;;;;
29.10.2020;21 - 22;127,27;127,16;127,16;127,16;394,64;127,16;394,64;394,64;127,16;127,16;127,16;127,16;127,16;119,72;;475,47;;475,47;;475,47;;;;;;;;;;
29.10.2020;22 - 23;121,36;121,8;121,8;121,8;353,02;121,8;353,02;353,02;121,8;121,8;121,8;121,8;121,8;119,28;;449,62;;449,62;;449,62;;;;;;;;;;
29.10.2020;23 - 00;117,74;117,85;117,85;117,85;193,21;117,85;193,21;193,21;117,85;117,85;117,85;117,85;117,85;117,85;;193,21;;193,21;;193,21;;;;;;;;;;
30.10.2020;00 - 01;110;109,66;109,66;109,66;109,66;109,66;109,66;109,66;109,66;109,66;109,66;109,66;109,66;109,66;;109,66;;109,66;;109,66;;;;;;;;;;
30.10.2020;01 - 02;106,77;106,66;106,66;106,66;106,66;106,66;106,66;106,66;106,66;106,66;106,66;106,66;106,66;106,66;;106,66;;106,66;;106,66;;;;;;;;;;
30.10.2020;02 - 03;96,08;95,75;95,75;95,75;95,75;95,75;105,1;95,75;95,75;95,75;95,75;95,75;95,75;95,75;;95,75;;95,75;;95,75;;;;;;;;;;
30.10.2020;03 - 04;69,92;69,7;69,7;69,7;69,7;69,7;60,45;69,7;69,7;69,7;69,7;69,7;69,7;69,7;;69,7;;69,7;;69,7;;;;;;;;;;
30.10.2020;04 - 05;85,51;85,06;85,06;85,06;85,06;85,06;63,46;85,06;85,06;85,06;85,06;85,06;85,06;85,06;;85,06;;85,06;;85,06;;;;;;;;;;
30.10.2020;05 - 06;117,57;124,03;124,03;124,03;145,51;467,5;145,51;145,51;115,79;115,79;115,79;120,46;120,46;112,56;;467,5;;467,5;;467,5;;;;;;;;;;
30.10.2020;06 - 07;128,15;136,83;136,83;136,83;290,03;639,51;290,03;290,03;118,57;118,57;118,57;118,57;118,57;113,9;;639,51;;639,51;;639,51;;;;;;;;;;
30.10.2020;07 - 08;147,74;193,95;193,95;193,95;394,35;671,91;384,89;394,35;127,92;127,92;127,92;120,69;120,69;115,45;;671,91;;671,91;;671,91;;;;;;;;;;
30.10.2020;08 - 09;164,55;213,76;213,76;213,76;478,41;682,71;415,28;478,41;128,59;128,59;128,59;118,13;118,13;116,12;;682,71;;682,71;;682,71;;;;;;;;;;
30.10.2020;09 - 10;158,21;248,05;248,05;248,05;398,91;684,6;389,34;398,91;127,92;127,92;127,92;115,45;115,45;115,45;;684,6;;684,6;;684,6;;;;;;;;;;
30.10.2020;10 - 11;155,87;274,66;274,66;274,66;373,75;683,26;364,84;373,75;127,37;127,37;127,37;114,34;114,34;114,34;;683,26;;683,26;;683,26;;;;;;;;;;
30.10.2020;11 - 12;150,75;336,34;336,34;336,34;403,03;683,37;379,54;403,03;126,37;126,37;126,37;113,34;113,34;113,34;;683,37;;683,37;;683,37;;;;;;;;;;
30.10.2020;12 - 13;144,29;266,98;266,98;266,98;381,55;672,69;346,47;381,55;126,03;126,03;126,03;112,45;112,45;112,45;;672,69;;672,69;;672,69;;;;;;;;;;
30.10.2020;13 - 14;138,95;234,69;234,69;234,69;353,15;650,42;306,28;353,15;125,81;125,81;125,81;111,67;111,67;111,67;;650,42;;650,42;;650,42;;;;;;;;;;
30.10.2020;14 - 15;135,94;202,74;202,74;202,74;362,95;619,58;315,41;362,95;126,25;126,25;126,25;112;112;112;;619,58;;619,58;;619,58;;;;;;;;;;
30.10.2020;15 - 16;138,5;177,58;177,58;177,58;405,48;635,28;339,46;405,48;125,92;125,92;125,92;111,45;111,45;111,45;;635,28;;635,28;;635,28;;;;;;;;;;
30.10.2020;16 - 17;152,08;213,32;213,32;213,32;439,22;687,83;423,85;439,22;127,59;127,59;127,59;111,78;111,78;111,78;;687,83;;687,83;;687,83;;;;;;;;;;
30.10.2020;17 - 18;175,13;398,13;398,13;398,13;439,33;746,06;439,33;439,33;130,04;130,04;130,04;112,23;112,23;112,23;;746,06;;746,06;;746,06;;;;;;;;;;
30.10.2020;18 - 19;163,33;259,74;259,74;259,74;478,85;704,64;478,85;478,85;128,81;128,81;128,81;112,56;112,56;112,56;;704,64;;704,64;;704,64;;;;;;;;;;
30.10.2020;19 - 20;132,71;148,19;148,19;148,19;421,07;484,42;421,07;421,07;124,47;124,47;124,47;112,45;112,45;112,45;;484,42;;634,61;;634,61;;;;;;;;;;
30.10.2020;20 - 21;122,69;133,71;133,71;133,71;144,51;133,71;144,51;144,51;121,8;121,8;121,8;111,45;111,45;111,45;;591,41;;591,41;;591,41;;;;;;;;;;
30.10.2020;21 - 22;115,79;118,57;118,57;118,57;118,57;133,71;118,57;118,57;116,46;116,46;116,46;110,89;110,89;110,89;;508,47;;508,47;;508,47;;;;;;;;;;
30.10.2020;22 - 23;112,23;112;112;112;112;112;112;112;112;112;112;112;112;112;;112;;204,19;;204,19;;;;;;;;;;
30.10.2020;23 - 00;107,77;107,22;107,22;107,22;107,22;107,22;107,22;107,22;107,22;107,22;107,22;107,22;107,22;107,22;;191,72;;191,72;;191,72;;;;;;;;;;
31.10.2020;00 - 01;109,03;108,37;108,37;108,37;108,37;108,37;328,65;328,65;108,37;108,37;108,37;108,37;108,37;108,37;;463,25;;463,25;;463,25;;;;;;;;;;
31.10.2020;01 - 02;104,92;103,25;103,25;103,25;103,25;103,25;299,98;299,98;103,25;103,25;103,25;103,25;103,25;103,25;;311,43;;311,43;;311,43;;;;;;;;;;
31.10.2020;02 - 03;100,59;98,36;98,36;98,36;98,36;98,36;299,98;299,98;98,36;98,36;98,36;98,36;98,36;98,36;;289,75;;289,75;;289,75;;;;;;;;;;
31.10.2020;03 - 04;100,47;97,7;97,7;97,7;97,7;97,7;327,99;327,99;97,7;97,7;97,7;97,7;97,7;97,7;;289,97;;289,97;;289,97;;;;;;;;;;
31.10.2020;04 - 05;101,81;100,03;100,03;100,03;100,03;100,03;317,2;317,2;100,03;100,03;100,03;100,03;100,03;100,03;;449,13;;449,13;;449,13;;;;;;;;;;
31.10.2020;05 - 06;105,48;103,59;103,59;103,59;103,59;103,59;316,09;316,09;103,59;103,59;103,59;103,59;103,59;103,59;;457,69;;457,69;;457,69;;;;;;;;;;
31.10.2020;06 - 07;109,03;107,14;107,14;107,14;107,14;107,14;339,32;339,32;107,14;107,14;107,14;107,14;107,14;107,14;;480,36;;480,36;;480,36;;;;;;;;;;
31.10.2020;07 - 08;110,14;109,59;109,59;109,59;109,59;109,59;385,23;385,23;109,59;109,59;109,59;109,59;109,59;109,59;;507,82;;507,82;;507,82;;;;;;;;;;
31.10.2020;08 - 09;112,92;112,14;112,14;112,14;112,14;112,14;410,57;410,57;112,14;112,14;112,14;112,14;112,14;109,92;;545,27;;545,27;;545,27;;;;;;;;;;
31.10.2020;09 - 10;119,92;128,04;128,04;128,04;128,04;145,6;430,57;430,57;115,48;115,48;115,48;115,48;115,48;110,81;;635,3;;635,3;;635,3;;;;;;;;;;
31.10.2020;10 - 11;124,04;136,37;136,37;136,37;221,29;136,82;406,79;406,79;116,03;116,03;116,03;116,03;116,03;111,26;;642,41;;642,41;;642,41;;;;;;;;;;
31.10.2020;11 - 12;122,93;140,37;140,37;140,37;140,37;140,37;380;380;114,37;114,37;114,37;114,37;114,37;111,37;;625,3;;625,3;;625,3;;;;;;;;;;
31.10.2020;12 - 13;115,81;131,48;131,48;131,48;131,48;166,72;299,42;299,42;111,81;111,81;111,81;111,81;111,81;110,81;;642,08;;642,08;;642,08;;;;;;;;;;
31.10.2020;13 - 14;113,14;127,48;127,48;127,48;127,48;166,49;127,48;127,48;109,59;109,59;109,59;109,59;109,59;109,59;;587,06;;587,06;;587,06;;;;;;;;;;
31.10.2020;14 - 15;111,03;123,37;123,37;123,37;123,37;123,37;123,37;123,37;107,92;107,92;107,92;107,92;107,92;107,92;;580,06;;580,06;;580,06;;;;;;;;;;
