Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;EE;LV;LV;LT;LT;AT;AT;BE;BE;DE-LU;DE-LU;FR;FR;NL;NL
06.01.2019;19 - 20;517,91;516,53;516,53;519,28;574,94;519,28;519,28;574,94;519,28;519,28;519,28;516,53;516,53;516,53;;519,28;;574,94;;574,94;;;;;;;;;;
06.01.2019;20 - 21;509,76;509,96;509,96;509,96;509,96;509,96;509,96;509,96;509,96;509,96;509,96;509,96;509,96;509,96;;509,96;;509,96;;509,96;;;;;;;;;;
06.01.2019;21 - 22;506,32;506,23;506,23;506,23;506,23;506,23;506,23;506,23;506,23;506,23;506,23;506,23;506,23;506,23;;506,23;;506,23;;506,23;;;;;;;;;;
06.01.2019;22 - 23;497,78;497,78;497,78;497,78;497,78;497,78;497,78;497,78;497,78;497,78;497,78;497,78;497,78;497,78;;497,78;;497,78;;497,78;;;;;;;;;;
06.01.2019;23 - 00;491,8;490,23;490,23;490,23;490,23;490,23;493,07;493,07;493,07;493,07;493,07;490,23;490,23;490,23;;490,23;;490,23;;490,23;;;;;;;;;;
07.01.2019;00 - 01;477,07;477,27;477,27;477,27;477,27;477,27;451,84;477,27;477,27;477,27;477,27;477,27;477,27;477,27;;477,27;;477,27;;477,27;;;;;;;;;;
07.01.2019;01 - 02;471,77;470,99;470,99;470,99;470,99;470,99;470,99;470,99;472,56;472,56;472,56;470,99;470,99;470,99;;470,99;;470,99;;470,99;;;;;;;;;;
07.01.2019;02 - 03;471,67;469,61;469,61;469,61;469,61;469,61;469,61;469,61;472,75;472,75;472,75;469,61;469,61;469,61;;469,61;;469,61;;469,61;;;;;;;;;;
07.01.2019;03 - 04;464,41;460,97;460,97;460,97;460,97;460,97;452,63;460,97;467,55;467,55;467,55;460,97;460,97;460,97;;460,97;;460,97;;460,97;;;;;;;;;;
07.01.2019;04 - 05;471,87;472,07;472,07;472,07;472,07;472,07;452,34;472,07;472,07;472,07;472,07;472,07;472,07;472,07;;472,07;;472,07;;472,07;;;;;;;;;;
07.01.2019;05 - 06;489,93;489,54;489,54;489,54;489,54;489,54;467,45;489,54;490,62;490,62;490,62;489,54;489,54;489,54;;489,54;;489,54;;489,54;;;;;;;;;;
07.01.2019;06 - 07;518,4;517,71;517,71;517,71;525,27;517,71;547,46;525,27;517,71;517,71;517,71;517,71;517,71;517,71;;517,71;;525,27;;525,27;;;;;;;;;;
07.01.2019;07 - 08;546,18;519,77;519,77;557,47;657,4;557,47;585,64;657,4;557,47;557,47;557,47;519,77;519,77;519,77;;557,47;;657,4;;657,4;;;;;;;;;;
07.01.2019;08 - 09;559,33;524,58;524,58;568,76;715,12;568,76;568,76;715,12;568,76;568,76;568,76;524,58;524,58;524,58;;568,76;;715,12;;715,12;;;;;;;;;;
07.01.2019;09 - 10;553,84;524,68;524,68;558,55;717,87;558,55;558,55;717,87;558,55;558,55;558,55;524,68;524,68;524,68;;558,55;;717,87;;717,87;;;;;;;;;;
07.01.2019;10 - 11;548,44;525,07;525,07;552,46;709,91;552,46;552,46;709,91;552,46;552,46;552,46;525,07;525,07;525,07;;552,46;;709,91;;709,91;;;;;;;;;;
07.01.2019;11 - 12;545,98;526,35;526,35;545,39;682,43;545,39;545,39;682,43;545,39;545,39;545,39;526,35;526,35;526,35;;545,39;;682,43;;682,43;;;;;;;;;;
07.01.2019;12 - 13;539,99;526,84;526,84;541,27;658,97;541,27;541,27;658,97;541,27;541,27;541,27;526,84;526,84;526,84;;541,27;;658,97;;658,97;;;;;;;;;;
07.01.2019;13 - 14;532,83;528,71;528,71;531,65;639,53;531,65;531,65;639,53;531,65;531,65;531,65;528,71;528,71;528,71;;531,65;;639,53;;639,53;;;;;;;;;;
07.01.2019;14 - 15;527,43;527,43;527,43;527,43;598,6;527,43;527,43;598,6;527,43;527,43;527,43;527,43;527,43;527,43;;527,43;;602,33;;602,33;;;;;;;;;;
07.01.2019;15 - 16;522,82;522,72;522,72;522,72;522,72;522,72;522,72;522,72;522,72;522,72;522,72;522,72;522,72;522,72;;522,72;;610,38;;610,38;;;;;;;;;;
07.01.2019;16 - 17;523,01;522,82;522,82;522,82;522,82;522,82;522,82;522,82;522,82;522,82;522,82;522,82;522,82;522,82;;522,82;;667,8;;667,8;;;;;;;;;;
07.01.2019;17 - 18;520,46;520,26;520,26;520,26;520,26;520,26;524,39;520,26;520,26;514,47;520,26;520,26;520,26;520,26;;520,26;;659,95;;659,95;;;;;;;;;;
07.01.2019;18 - 19;503,77;503,77;503,77;503,77;503,77;506,42;492,68;503,77;503,77;502,59;503,77;503,77;503,77;503,77;;506,42;;602,52;;602,52;;;;;;;;;;
07.01.2019;19 - 20;498,28;499,55;499,55;499,55;499,55;505,93;442,52;499,55;499,55;497,88;499,55;499,55;499,55;499,55;;505,93;;615,29;;615,29;;;;;;;;;;
07.01.2019;20 - 21;495,43;496,7;496,7;496,7;496,7;496,7;402,08;496,7;496,7;496,7;496,7;496,7;496,7;496,7;;496,7;;496,7;;496,7;;;;;;;;;;
07.01.2019;21 - 22;489,05;491,11;491,11;491,11;491,11;491,11;367,13;491,11;491,11;491,11;491,11;491,11;491,11;491,11;;491,11;;491,11;;491,11;;;;;;;;;;
07.01.2019;22 - 23;479,04;482,08;482,08;482,08;482,08;482,08;207,61;207,61;482,08;482,08;482,08;482,08;482,08;482,08;;482,08;;482,08;;482,08;;;;;;;;;;
07.01.2019;23 - 00;458,72;458,91;458,91;458,91;458,91;458,91;141,16;141,16;470,69;470,69;470,69;458,91;458,91;458,91;;458,91;;458,91;;458,91;;;;;;;;;;
08.01.2019;00 - 01;460,6;461,09;461,09;461,09;461,09;461,09;176,22;176,22;465,32;465,32;465,32;461,09;461,09;461,09;;461,09;;461,09;;461,09;;;;;;;;;;
08.01.2019;01 - 02;453,92;455,2;455,2;455,2;455,2;455,2;205,4;205,4;462,37;462,37;462,37;455,2;455,2;455,2;;455,2;;455,2;;455,2;;;;;;;;;;
08.01.2019;02 - 03;451,96;454,22;454,22;454,22;454,22;454,22;76,42;76,42;454,8;454,8;454,8;454,22;454,22;454,22;;454,22;;454,22;;454,22;;;;;;;;;;
08.01.2019;03 - 04;451,96;454,61;454,61;454,61;454,61;454,61;140,76;140,76;454,61;454,61;454,61;454,61;454,61;454,61;;454,61;;454,61;;454,61;;;;;;;;;;
08.01.2019;04 - 05;455,1;458,73;458,73;458,73;458,73;458,73;182,31;182,31;458,73;458,73;458,73;458,73;458,73;458,73;;458,73;;458,73;;458,73;;;;;;;;;;
08.01.2019;05 - 06;468,36;470,13;470,13;470,13;470,13;470,13;182,41;182,41;470,13;470,13;470,13;470,13;470,13;470,13;;470,13;;470,13;;470,13;;;;;;;;;;
08.01.2019;06 - 07;490,76;491,94;491,94;491,94;491,94;491,94;351,76;351,76;491,94;491,94;491,94;491,94;491,94;491,94;;491,94;;491,94;;491,94;;;;;;;;;;
08.01.2019;07 - 08;504,51;504,02;504,02;504,02;504,02;546,65;430,94;430,94;504,02;504,02;504,02;504,02;504,02;504,02;;546,65;;546,65;;546,65;;;;;;;;;;
08.01.2019;08 - 09;507,75;507,85;507,85;507,85;507,85;544,19;460,99;460,99;507,85;507,85;507,85;507,85;507,85;507,85;;544,19;;610,99;;610,99;;;;;;;;;;
08.01.2019;09 - 10;505,59;505,69;505,69;505,69;505,69;546,55;431,03;431,03;505,69;505,69;505,69;505,69;505,69;505,69;;546,55;;637,81;;637,81;;;;;;;;;;
08.01.2019;10 - 11;505,49;505,69;505,69;505,69;505,69;546,65;430,74;430,74;505,69;505,69;505,69;505,69;505,69;505,69;;546,65;;634,66;;634,66;;;;;;;;;;
08.01.2019;11 - 12;503,82;503,04;503,04;503,04;503,04;546,65;459,13;459,13;503,04;503,04;503,04;503,04;503,04;503,04;;546,65;;635,55;;635,55;;;;;;;;;;
08.01.2019;12 - 13;499,89;499,79;499,79;499,79;499,79;526,91;431,62;431,62;499,79;499,79;499,79;499,79;499,79;499,79;;526,91;;668,55;;668,55;;;;;;;;;;
08.01.2019;13 - 14;498,12;497,34;497,34;497,34;497,34;546,65;424,45;424,45;497,34;497,34;497,34;497,34;497,34;497,34;;546,65;;687,81;;687,81;;;;;;;;;;
08.01.2019;14 - 15;499,4;498,03;498,03;498,03;498,03;566;430,35;430,35;498,03;498,03;498,03;498,03;498,03;498,03;;566;;688,2;;688,2;;;;;;;;;;
08.01.2019;15 - 16;499,5;497,93;497,93;497,93;497,93;549,4;447,93;447,93;497,93;497,93;497,93;497,93;497,93;497,93;;549,4;;694,19;;694,19;;;;;;;;;;
08.01.2019;16 - 17;502,54;502,45;502,45;502,45;502,45;545,96;345,87;345,87;502,45;502,45;502,45;502,45;502,45;502,45;;545,96;;717,86;;717,86;;;;;;;;;;
08.01.2019;17 - 18;502,05;501,46;501,46;501,46;501,46;545,96;448,32;448,32;501,46;501,46;501,46;501,46;501,46;501,46;;545,96;;717,67;;717,67;;;;;;;;;;
08.01.2019;18 - 19;498,71;497,24;497,24;497,24;497,24;560,89;448,22;448,22;497,24;497,24;497,24;497,24;497,24;497,24;;560,89;;687,12;;687,12;;;;;;;;;;
08.01.2019;19 - 20;491,25;490,95;490,95;490,95;490,95;530,54;372,68;372,68;490,95;490,95;490,95;490,95;490,95;490,95;;530,54;;650,58;;650,58;;;;;;;;;;
08.01.2019;20 - 21;487,61;488,3;488,3;488,3;488,3;499,99;388,3;388,3;488,3;488,3;488,3;488,3;488,3;488,3;;499,99;;612,37;;612,37;;;;;;;;;;
08.01.2019;21 - 22;484,57;486,14;486,14;486,14;486,14;488,2;353,33;353,33;486,14;486,14;486,14;486,14;486,14;486,14;;488,2;;488,2;;488,2;;;;;;;;;;
08.01.2019;22 - 23;479,36;481,62;481,62;481,62;481,62;481,62;291,94;291,94;481,62;481,62;481,62;481,62;481,62;481,62;;481,62;;481,62;;481,62;;;;;;;;;;
08.01.2019;23 - 00;465,9;456,28;456,28;456,28;456,28;456,28;221,51;221,51;474,16;474,16;474,16;456,28;456,28;456,28;;456,28;;456,28;;456,28;;;;;;;;;;
09.01.2019;00 - 01;449,85;447,11;447,11;447,11;447,11;447,11;195,85;195,85;458,55;458,55;458,55;447,11;447,11;447,11;;447,11;;447,11;;447,11;;;;;;;;;;
09.01.2019;01 - 02;440,66;434,02;434,02;434,02;434,02;434,02;70,76;70,76;456,79;456,79;456,79;434,02;434,02;434,02;;434,02;;434,02;;434,02;;;;;;;;;;
09.01.2019;02 - 03;436,27;428,74;428,74;428,74;428,74;428,74;33,52;33,52;454,84;454,84;454,84;428,74;428,74;428,74;;428,74;;428,74;;428,74;;;;;;;;;;
09.01.2019;03 - 04;437,34;429,33;429,33;429,33;429,33;429,33;98,12;98,12;454,25;454,25;454,25;429,33;429,33;429,33;;429,33;;429,33;;429,33;;;;;;;;;;
09.01.2019;04 - 05;442,23;445,16;445,16;445,16;445,16;445,16;138,78;138,78;453,17;453,17;453,17;445,16;445,16;445,16;;445,16;;445,16;;445,16;;;;;;;;;;
09.01.2019;05 - 06;466,47;469,4;469,4;469,4;469,4;484,84;248,33;248,33;469,4;469,4;469,4;469,4;469,4;469,4;;483,08;;483,08;;471,16;;;;;;;;;;
09.01.2019;06 - 07;484,06;483,37;483,37;483,37;483,37;577,19;361,41;361,41;483,37;483,37;483,37;483,37;483,37;483,37;;578,95;;578,95;;578,95;;;;;;;;;;
09.01.2019;07 - 08;498,03;495,88;495,88;495,88;495,88;635,64;428,94;428,94;495,88;495,88;495,88;495,88;495,88;495,88;;635,64;;635,64;;635,64;;;;;;;;;;
09.01.2019;08 - 09;501,84;498,23;498,23;498,23;498,23;634,56;498,23;498,23;498,23;498,23;498,23;498,23;498,23;498,23;;634,56;;634,56;;634,56;;;;;;;;;;
09.01.2019;09 - 10;499,79;497,84;497,84;497,84;497,84;609,15;491,58;491,58;497,84;497,84;497,84;497,84;497,84;497,84;;609,15;;640,42;;640,42;;;;;;;;;;
09.01.2019;10 - 11;501,16;498,62;498,62;498,62;498,62;611,5;490,7;490,7;498,62;498,62;498,62;498,62;498,62;498,62;;611,5;;638,27;;638,27;;;;;;;;;;
09.01.2019;11 - 12;500,77;498,03;498,03;498,03;498,03;643,26;447,6;447,6;498,03;498,03;498,03;498,03;498,03;498,03;;643,26;;643,26;;643,26;;;;;;;;;;
09.01.2019;12 - 13;497,25;496,08;496,08;496,08;496,08;650,88;426,49;426,49;496,08;496,08;496,08;496,08;496,08;496,08;;650,88;;650,88;;650,88;;;;;;;;;;
09.01.2019;13 - 14;496,37;495,39;495,39;495,39;495,39;655,57;425,03;425,03;495,39;495,39;495,39;495,39;495,39;495,39;;655,57;;655,57;;655,57;;;;;;;;;;
09.01.2019;14 - 15;499,3;497,25;497,25;497,25;497,25;649,32;440,27;440,27;497,25;497,25;497,25;497,25;497,25;497,25;;649,32;;649,32;;649,32;;;;;;;;;;
09.01.2019;15 - 16;507,12;502,53;502,53;502,53;502,53;679,42;488,16;488,16;502,53;502,53;502,53;502,53;502,53;502,53;;679,42;;679,42;;679,42;;;;;;;;;;
09.01.2019;16 - 17;529,4;524,71;524,71;524,71;524,71;688,7;525,98;525,98;524,71;524,71;524,71;524,71;524,71;524,71;;688,7;;688,7;;688,7;;;;;;;;;;
09.01.2019;17 - 18;539,37;533,51;533,51;533,51;533,51;688,31;546,7;546,7;533,51;533,51;533,51;533,51;533,51;533,51;;688,31;;688,31;;688,31;;;;;;;;;;
09.01.2019;18 - 19;533,12;529,6;529,6;529,6;529,6;655,67;529,6;529,6;529,6;529,6;529,6;529,6;529,6;529,6;;655,67;;655,67;;655,67;;;;;;;;;;
09.01.2019;19 - 20;530,87;529,6;529,6;529,6;529,6;574,36;529,6;529,6;529,6;529,6;529,6;529,6;529,6;529,6;;574,36;;652,15;;652,15;;;;;;;;;;
09.01.2019;20 - 21;517,97;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;517,77;;517,77;;517,77;;517,77;;;;;;;;;;
09.01.2019;21 - 22;505,17;505,07;505,07;505,07;505,07;505,07;505,07;505,07;505,07;505,07;505,07;505,07;505,07;505,07;;505,07;;505,07;;505,07;;;;;;;;;;
09.01.2019;22 - 23;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;498,03;;498,03;;498,03;;498,03;;;;;;;;;;
09.01.2019;23 - 00;488,26;488,26;488,26;488,26;488,26;488,26;488,26;488,26;488,26;488,26;488,26;488,26;488,26;488,26;;488,26;;488,26;;488,26;;;;;;;;;;
10.01.2019;00 - 01;492,72;493,69;493,69;493,69;493,69;493,69;493,69;493,69;493,69;493,69;493,69;490,76;490,76;490,76;;493,69;;493,69;;493,69;;;;;;;;;;
10.01.2019;01 - 02;488,22;488,51;488,51;488,51;488,51;488,51;488,51;488,51;488,51;488,51;488,51;487,15;487,15;487,15;;488,51;;488,51;;488,51;;;;;;;;;;
10.01.2019;02 - 03;484,02;484,31;484,31;484,31;484,31;484,31;484,31;484,31;484,31;484,31;484,31;484,31;484,31;484,31;;484,31;;484,31;;484,31;;;;;;;;;;
10.01.2019;03 - 04;487,63;488,51;488,51;488,51;488,51;488,51;488,51;488,51;488,51;488,51;488,51;484,12;484,12;484,12;;488,51;;488,51;;488,51;;;;;;;;;;
10.01.2019;04 - 05;486,76;488,12;488,12;488,12;488,12;488,12;488,12;488,12;488,12;488,12;488,12;484,12;484,12;484,12;;488,12;;488,12;;488,12;;;;;;;;;;
10.01.2019;05 - 06;503,96;507,28;507,28;507,28;507,28;507,28;486,76;486,76;507,28;507,28;507,28;486,46;486,46;486,46;;507,28;;507,28;;507,28;;;;;;;;;;
10.01.2019;06 - 07;539,63;495,85;495,85;553,32;553,32;579,81;556,84;556,84;553,32;553,32;553,32;493,21;493,21;493,21;;579,81;;579,81;;579,81;;;;;;;;;;
10.01.2019;07 - 08;564,46;492,91;492,91;692,6;692,6;692,6;709,61;709,61;692,6;692,6;692,6;492,91;492,91;492,91;;692,6;;692,6;;692,6;;;;;;;;;;
10.01.2019;08 - 09;576,87;494,18;494,18;774,41;774,41;774,41;774,41;793,37;774,41;774,41;774,41;494,18;494,18;494,18;;774,41;;774,41;;774,41;;;;;;;;;;
10.01.2019;09 - 10;574,14;493,11;493,11;773,82;773,82;773,82;773,82;799,43;773,82;773,82;773,82;493,11;493,11;493,11;;773,82;;773,82;;773,82;;;;;;;;;;
10.01.2019;10 - 11;564,26;491,06;491,06;767,76;767,76;767,76;767,76;793,18;767,76;767,76;767,76;491,06;491,06;491,06;;767,76;;767,76;;767,76;;;;;;;;;;
10.01.2019;11 - 12;559,77;490,86;490,86;756,91;761,61;756,91;756,91;781,94;756,91;756,91;756,91;490,86;490,86;490,86;;756,91;;756,91;;761,61;;;;;;;;;;
10.01.2019;12 - 13;556,64;489,79;489,79;680,87;728,76;680,87;680,87;746,65;680,87;680,87;680,87;489,79;489,79;489,79;;680,87;;728,76;;728,76;;;;;;;;;;
10.01.2019;13 - 14;552,05;489,98;489,98;621,74;715,47;621,74;621,74;733,07;621,74;621,74;621,74;489,98;489,98;489,98;;621,74;;715,47;;715,47;;;;;;;;;;
10.01.2019;14 - 15;546,18;488,91;488,91;585,87;725,64;585,87;585,87;743,43;585,87;585,87;585,87;488,91;488,91;488,91;;585,87;;725,64;;725,64;;;;;;;;;;
10.01.2019;15 - 16;541,88;488,32;488,32;576,78;719,28;576,78;576,78;736,97;576,78;576,78;576,78;488,32;488,32;488,32;;576,78;;719,28;;719,28;;;;;;;;;;
10.01.2019;16 - 17;542,27;487,44;487,44;582,25;732,48;582,25;582,25;750,46;582,25;582,25;582,25;487,44;487,44;487,44;;582,25;;732,48;;732,48;;;;;;;;;;
10.01.2019;17 - 18;539,73;488,03;488,03;578,73;796,11;578,73;578,73;815,66;578,73;578,73;578,73;488,03;488,03;488,03;;578,73;;796,11;;796,11;;;;;;;;;;
10.01.2019;18 - 19;529,76;487,93;487,93;551,07;760,63;551,07;551,07;832,27;551,07;551,07;551,07;487,93;487,93;487,93;;551,07;;739,61;;760,63;;;;;;;;;;
10.01.2019;19 - 20;514,81;487,54;487,54;530,54;727;530,54;530,54;763,95;530,54;530,54;530,54;487,54;487,54;487,54;;530,54;;719,19;;727;;;;;;;;;;
10.01.2019;20 - 21;507,28;487,73;487,73;515,88;515,88;515,88;515,88;702,96;515,88;515,88;515,88;487,73;487,73;487,73;;515,88;;592,32;;592,32;;;;;;;;;;
10.01.2019;21 - 22;501,03;490,08;490,08;508,36;508,36;508,36;508,36;659,07;508,36;508,36;508,36;490,08;490,08;490,08;;508,36;;508,36;;508,36;;;;;;;;;;
10.01.2019;22 - 23;490,18;488,61;488,61;488,61;488,61;488,61;493,4;591,24;493,4;493,4;493,4;488,61;488,61;488,61;;488,61;;488,61;;488,61;;;;;;;;;;
10.01.2019;23 - 00;476,69;470,24;470,24;470,24;470,24;470,24;483,24;493,6;483,24;483,24;483,24;470,24;470,24;470,24;;470,24;;470,24;;470,24;;;;;;;;;;
11.01.2019;00 - 01;466,98;466,98;466,98;466,98;466,98;466,98;466,98;466,98;466,98;466,98;466,98;466,98;466,98;466,98;;466,98;;466,98;;466,98;;;;;;;;;;
11.01.2019;01 - 02;454,68;454,68;454,68;454,68;454,68;454,68;454,68;454,68;454,68;454,68;454,68;454,68;454,68;454,68;;454,68;;454,68;;454,68;;;;;;;;;;
11.01.2019;02 - 03;452,53;446,48;446,48;446,48;446,48;446,48;446,48;446,48;458,09;458,09;458,09;446,48;446,48;446,48;;446,48;;446,48;;446,48;;;;;;;;;;
11.01.2019;03 - 04;450,38;427,64;427,64;427,64;427,64;427,64;427,64;427,64;463,46;463,46;463,46;427,64;427,64;427,64;;427,64;;427,64;;427,64;;;;;;;;;;
11.01.2019;04 - 05;452,72;451,36;451,36;451,36;451,36;451,36;451,36;451,36;453,8;453,8;453,8;451,36;451,36;451,36;;451,36;;451,36;;451,36;;;;;;;;;;
11.01.2019;05 - 06;465,71;465,51;465,51;465,51;465,51;465,51;453,51;453,51;465,51;465,51;465,51;465,51;465,51;465,51;;465,51;;465,51;;465,51;;;;;;;;;;
11.01.2019;06 - 07;489,62;488,06;488,06;488,65;488,65;537,45;500,65;500,65;488,65;488,65;488,65;488,06;488,06;488,06;;537,45;;546,82;;546,82;;;;;;;;;;
11.01.2019;07 - 08;505,24;485,52;485,52;517,64;517,64;552;517,64;590,85;517,64;517,64;517,64;485,52;485,52;485,52;;552;;646,39;;646,39;;;;;;;;;;
11.01.2019;08 - 09;516,86;487,67;487,67;529,55;529,55;552,78;529,55;585,87;529,55;529,55;529,55;487,67;487,67;487,67;;552,78;;655,86;;655,86;;;;;;;;;;
11.01.2019;09 - 10;512,46;487,67;487,67;524,08;524,08;546,82;524,08;614,17;524,08;524,08;524,08;487,67;487,67;487,67;;546,82;;605,88;;605,88;;;;;;;;;;
11.01.2019;10 - 11;507,39;485,72;485,72;523,49;523,49;540,87;523,49;601,09;523,49;523,49;523,49;485,72;485,72;485,72;;540,87;;590,06;;590,06;;;;;;;;;;
11.01.2019;11 - 12;504,65;484,55;484,55;520,47;520,47;525,45;520,47;591,53;520,47;520,47;520,47;484,55;484,55;484,55;;525,45;;589,87;;589,87;;;;;;;;;;
11.01.2019;12 - 13;497,63;484,55;484,55;506,51;506,51;514,71;506,51;506,51;506,51;506,51;506,51;484,55;484,55;484,55;;514,71;;589,67;;589,67;;;;;;;;;;
11.01.2019;13 - 14;489,43;483,47;483,47;495,87;495,87;510,61;495,87;495,87;495,87;495,87;495,87;483,47;483,47;483,47;;510,61;;585,18;;585,18;;;;;;;;;;
11.01.2019;14 - 15;483,47;480,84;480,84;480,84;480,84;536,09;443,74;443,74;481,52;481,52;481,52;480,84;480,84;480,84;;536,09;;576,98;;576,98;;;;;;;;;;
11.01.2019;15 - 16;481,13;478,98;478,98;478,98;478,98;550,14;411,92;411,92;478,98;478,98;478,98;478,98;478,98;478,98;;550,14;;576,89;;576,89;;;;;;;;;;
11.01.2019;16 - 17;486,11;483,57;483,57;483,57;483,57;550,34;448,33;448,33;483,57;483,57;483,57;483,57;483,57;483,57;;550,34;;591,04;;591,04;;;;;;;;;;
11.01.2019;17 - 18;494,21;482,69;482,69;502,8;502,8;545,26;502,8;502,8;502,8;502,8;502,8;482,69;482,69;482,69;;545,26;;590,75;;590,75;;;;;;;;;;
11.01.2019;18 - 19;488,74;483,08;483,08;492,35;492,35;543,5;492,35;492,35;492,35;492,35;492,35;483,08;483,08;483,08;;543,5;;577,28;;577,28;;;;;;;;;;
11.01.2019;19 - 20;482,89;483,57;483,57;484,55;484,55;484,55;484,55;484,55;484,55;484,55;484,55;483,57;483,57;483,57;;484,55;;573,76;;573,76;;;;;;;;;;
11.01.2019;20 - 21;479,08;477,62;477,62;477,62;477,62;477,62;477,62;477,62;483,47;483,47;483,47;477,62;477,62;477,62;;477,62;;535,11;;535,11;;;;;;;;;;
11.01.2019;21 - 22;473,91;471,86;471,86;471,86;471,86;471,86;471,86;471,86;477,62;477,62;477,62;471,86;471,86;471,86;;471,86;;471,86;;471,86;;;;;;;;;;
11.01.2019;22 - 23;466,39;464,05;464,05;464,05;464,05;464,05;464,05;464,05;468,44;468,44;468,44;464,05;464,05;464,05;;464,05;;464,05;;464,05;;;;;;;;;;
11.01.2019;23 - 00;450,58;439,55;439,55;439,55;439,55;439,55;439,55;439,55;462,68;462,68;462,68;439,55;439,55;439,55;;439,55;;439,55;;439,55;;;;;;;;;;
12.01.2019;00 - 01;465,82;460,65;460,65;460,65;460,65;460,65;460,65;460,65;471,48;471,48;471,48;460,65;460,65;460,65;;460,65;;460,65;;460,65;;;;;;;;;;
12.01.2019;01 - 02;459,97;447,39;447,39;447,39;447,39;447,39;447,39;447,39;468,26;468,26;468,26;447,39;447,39;447,39;;447,39;;447,39;;447,39;;;;;;;;;;
12.01.2019;02 - 03;458,9;435,01;435,01;435,01;435,01;435,01;435,01;435,01;468,94;468,94;468,94;445,54;445,54;445,54;;435,01;;435,01;;435,01;;;;;;;;;;
12.01.2019;03 - 04;450,9;418,33;418,33;418,33;418,33;418,33;418,33;418,33;464,84;464,84;464,84;445,44;445,44;445,44;;418,33;;418,33;;418,33;;;;;;;;;;
12.01.2019;04 - 05;451;409,85;409,85;409,85;409,85;409,85;409,85;409,85;466,11;466,11;466,11;445,83;445,83;445,83;;409,85;;409,85;;409,85;;;;;;;;;;
12.01.2019;05 - 06;446,9;409,55;409,55;409,55;409,55;409,55;409,55;409,55;463,87;463,87;463,87;447,29;447,29;447,29;;409,55;;409,55;;409,55;;;;;;;;;;
12.01.2019;06 - 07;451,29;429,64;429,64;429,64;429,64;429,64;429,64;429,64;465,14;465,14;465,14;451,58;451,58;451,58;;429,64;;429,64;;429,64;;;;;;;;;;
12.01.2019;07 - 08;464,06;452,36;452,36;452,36;452,36;452,36;452,36;452,36;473,13;473,13;473,13;452,36;452,36;452,36;;452,36;;452,36;;452,36;;;;;;;;;;
12.01.2019;08 - 09;470,11;468,26;468,26;468,26;468,26;468,26;468,26;468,26;475,28;475,28;475,28;468,26;468,26;468,26;;468,26;;468,26;;468,26;;;;;;;;;;
12.01.2019;09 - 10;486,69;486,69;486,69;486,69;486,69;486,69;486,69;486,69;486,69;486,69;486,69;486,69;486,69;486,69;;486,69;;486,69;;486,69;;;;;;;;;;
12.01.2019;10 - 11;490,49;490,49;490,49;490,49;490,49;490,49;490,49;490,49;490,49;490,49;490,49;490,49;490,49;490,49;;490,49;;490,49;;490,49;;;;;;;;;;
12.01.2019;11 - 12;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;;490,69;;490,69;;490,69;;;;;;;;;;
12.01.2019;12 - 13;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;490,69;;490,69;;490,69;;490,69;;;;;;;;;;
12.01.2019;13 - 14;487,08;487,08;487,08;487,08;487,08;487,08;487,08;487,08;487,08;487,08;487,08;487,08;487,08;487,08;;487,08;;487,08;;487,08;;;;;;;;;;
12.01.2019;14 - 15;488,44;488,44;488,44;488,44;488,44;488,44;488,44;488,44;488,44;488,44;488,44;488,44;488,44;488,44;;488,44;;488,44;;488,44;;;;;;;;;;
12.01.2019;15 - 16;495,56;495,56;495,56;495,56;495,56;495,56;495,56;495,56;495,56;495,56;495,56;495,56;495,56;495,56;;495,56;;495,56;;495,56;;;;;;;;;;
12.01.2019;16 - 17;504,14;504,14;504,14;504,14;504,14;504,14;504,14;504,14;504,14;504,14;504,14;504,14;504,14;504,14;;504,14;;556,8;;556,8;;;;;;;;;;
12.01.2019;17 - 18;516,43;516,43;516,43;516,43;516,43;516,43;516,43;516,43;516,43;516,43;516,43;516,43;516,43;516,43;;516,43;;560,5;;560,5;;;;;;;;;;
12.01.2019;18 - 19;510,19;510,29;510,29;510,29;510,29;510,29;510,29;510,29;510,29;510,29;510,29;510,29;510,29;510,29;;510,29;;510,29;;510,29;;;;;;;;;;
12.01.2019;19 - 20;499,46;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;499,56;;499,56;;499,56;;499,56;;;;;;;;;;
12.01.2019;20 - 21;487,66;487,76;487,76;487,76;487,76;487,76;487,76;487,76;487,76;487,76;487,76;487,76;487,76;487,76;;487,76;;487,76;;487,76;;;;;;;;;;
